"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.289696843E2,-5.462330627E1,-4.168081665E1,-4.770722198E1
6.290196843E2,-5.423132324E1,-3.930111694E1,-4.954928207E1
6.290696843E2,-5.495895386E1,-3.823439026E1,-5.012778473E1
6.291196843E2,-5.432579041E1,-3.806527710E1,-4.900533676E1
6.291696843E2,-5.476978302E1,-3.728327942E1,-5.069651031E1
6.292196843E2,-5.247402191E1,-3.390640259E1,-5.085485077E1
6.292696843E2,-5.405382538E1,-3.474624634E1,-5.155865097E1
6.293196843E2,-5.405382538E1,-3.474624634E1,-5.155865097E1
6.293696843E2,-5.235907745E1,-3.434347534E1,-5.280624771E1
6.294196843E2,-5.235907745E1,-3.434347534E1,-5.280624771E1
6.294696843E2,-5.181877899E1,-3.244511414E1,-5.310320282E1
6.295196843E2,-4.980540466E1,-3.187792969E1,-5.393031693E1
6.295696843E2,-5.055475616E1,-3.144311523E1,-5.394230270E1
6.296196843E2,-4.950421906E1,-3.185554504E1,-5.462694550E1
6.296696843E2,-4.891113281E1,-2.870573425E1,-5.507791901E1
6.297196843E2,-4.983213806E1,-2.891493225E1,-5.410514069E1
6.297696843E2,-4.937292480E1,-2.872602844E1,-5.508192444E1
6.298196843E2,-4.789685059E1,-2.647291565E1,-5.551427078E1
6.298696843E2,-4.722567749E1,-2.519792175E1,-5.538323212E1
6.299196843E2,-4.610588074E1,-2.355484009E1,-5.804892731E1
6.299696843E2,-4.730934906E1,-2.673878479E1,-5.704384995E1
6.300196843E2,-4.595899200E1,-2.419947815E1,-5.594261169E1
6.300696843E2,-4.519467545E1,-2.415856934E1,-5.649537659E1
6.301196843E2,-4.483269119E1,-2.289535522E1,-5.650686646E1
6.301696843E2,-4.512168884E1,-2.260354614E1,-5.595363617E1
6.302196843E2,-4.419267654E1,-2.240498352E1,-5.608725739E1
6.302696843E2,-4.279511261E1,-2.202990723E1,-5.621864319E1
6.303196843E2,-4.364276123E1,-2.002384949E1,-5.750839996E1
6.303696843E2,-4.279760361E1,-2.169624329E1,-5.790050125E1
6.304196843E2,-4.157125854E1,-1.821226501E1,-5.793009567E1
6.304696843E2,-4.178492355E1,-1.995683289E1,-5.637350082E1
6.305196843E2,-4.042375946E1,-2.019418335E1,-5.747682571E1
6.305696843E2,-4.098545074E1,-1.913664246E1,-5.679525757E1
6.306196843E2,-4.083543396E1,-1.895948792E1,-5.791456985E1
6.306696843E2,-4.173996735E1,-1.836463928E1,-5.876882172E1
6.307196843E2,-4.217888260E1,-1.808489990E1,-5.779734802E1
6.307696843E2,-4.037907791E1,-1.909718323E1,-5.776893616E1
6.308196843E2,-4.095678711E1,-1.801838684E1,-5.876568604E1
6.308696843E2,-3.969276428E1,-1.701637268E1,-5.960478592E1
6.309196843E2,-3.996680069E1,-1.624885559E1,-5.961630630E1
6.309696843E2,-3.950376892E1,-1.639540100E1,-5.877136993E1
6.310196843E2,-3.905935669E1,-1.342448425E1,-5.796317291E1
6.310696843E2,-3.909985733E1,-1.419668579E1,-5.865362167E1
6.311196843E2,-3.725937653E1,-1.410665894E1,-5.933690262E1
6.311696843E2,-3.849348831E1,-1.415722656E1,-5.962730026E1
6.312196843E2,-3.849749374E1,-1.415191650E1,-6.004688263E1
6.312696843E2,-3.615471649E1,-1.326939392E1,-6.003570557E1
6.313196843E2,-3.706618881E1,-1.316087341E1,-5.948604584E1
6.313696843E2,-3.623983765E1,-1.204597473E1,-5.851274109E1
6.314196843E2,-3.593437958E1,-1.153372192E1,-6.089300156E1
6.314696843E2,-3.593437958E1,-1.153372192E1,-6.089300156E1
6.315196843E2,-3.585380173E1,-1.374220276E1,-5.862912750E1
6.315696843E2,-3.585380173E1,-1.374220276E1,-5.862912750E1
6.316196843E2,-3.629902649E1,-1.279339600E1,-6.116123199E1
6.316696843E2,-3.629902649E1,-1.279339600E1,-6.116123199E1
6.317196843E2,-3.698233795E1,-1.128988647E1,-5.922756577E1
6.317696843E2,-3.644237137E1,-1.297937012E1,-5.934261703E1
6.318196843E2,-3.543208694E1,-1.074122620E1,-6.019854736E1
6.318696843E2,-3.590322495E1,-1.074913025E1,-6.118157196E1
6.319196843E2,-3.586014557E1,-1.014552307E1,-5.951033020E1
6.319696843E2,-3.609768295E1,-8.600494385E0,-5.925098038E1
6.320196843E2,-3.614485550E1,-9.363845825E0,-6.064073181E1
6.320696843E2,-3.670830536E1,-1.205741882E1,-5.921604538E1
6.321196843E2,-3.697806168E1,-1.080001831E1,-6.091119766E1
6.321696843E2,-3.438172913E1,-1.148376465E1,-5.948105240E1
6.322196843E2,-3.677535629E1,-9.536499023E0,-6.148346329E1
6.322696843E2,-3.741931915E1,-6.928909302E0,-6.040134811E1
6.323196843E2,-3.760155487E1,-7.393676758E0,-6.123653030E1
6.323696843E2,-3.874371338E1,-5.418838501E0,-6.113036346E1
6.324196843E2,-3.805348969E1,-3.508407593E0,-6.184556198E1
6.324696843E2,-3.834799957E1,-3.539642334E0,-6.044963074E1
6.325196843E2,-3.823439407E1,-3.974960327E0,-6.254088593E1
6.325696843E2,-3.633720398E1,-2.803848267E0,-6.225753784E1
6.326196843E2,-3.783918381E1,-6.013717651E0,-6.027611160E1
6.326696843E2,-3.717008209E1,-6.521911621E-1,-6.270990753E1
6.327196843E2,-3.847159958E1,1.157905579E0,-6.246343994E1
6.327696843E2,-3.844487000E1,-1.805084229E0,-6.228861618E1
6.328196843E2,-3.780852509E1,2.278442383E0,-6.247049332E1
6.328696843E2,-3.812991714E1,1.952491760E0,-6.246961975E1
6.329196843E2,-3.876869202E1,1.295280457E0,-6.204830170E1
6.329696843E2,-3.914119720E1,3.303939819E0,-6.193545532E1
6.330196843E2,-3.885488129E1,3.015670776E0,-6.276840591E1
6.330696843E2,-3.911538315E1,4.095611572E0,-6.278346634E1
6.331196843E2,-3.798776245E1,5.397964478E0,-6.320786285E1
6.331696843E2,-3.686289597E1,6.538780212E0,-6.321090698E1
6.332196843E2,-3.729896164E1,7.145095825E0,-6.336185074E1
6.332696843E2,-3.881538773E1,7.377471924E0,-6.239972305E1
6.333196843E2,-3.752421570E1,9.169380188E0,-6.394697189E1
6.333696843E2,-3.816040802E1,8.343566895E0,-6.254486084E1
6.334196843E2,-3.777395248E1,1.040021515E1,-6.354421997E1
6.334696843E2,-3.761192322E1,1.056141663E1,-6.340479660E1
6.335196843E2,-3.498843384E1,1.066757202E1,-6.268280029E1
6.335696843E2,-3.778490067E1,9.919197083E0,-6.255989075E1
6.336196843E2,-3.673812866E1,1.293486023E1,-6.314495087E1
6.336696843E2,-3.673812866E1,1.293486023E1,-6.314495087E1
6.337196843E2,-3.600078201E1,1.251598358E1,-6.439170837E1
6.337696843E2,-3.600078201E1,1.251598358E1,-6.439170837E1
6.338196843E2,-3.618462372E1,1.155780029E1,-6.326354218E1
6.338696843E2,-3.502193069E1,1.347437286E1,-6.285585785E1
6.339196843E2,-3.652446365E1,1.467940521E1,-6.470154572E1
6.339696843E2,-3.604513931E1,1.500681305E1,-6.428150177E1
6.340196843E2,-3.570764160E1,1.547657776E1,-6.330512238E1
6.340696843E2,-3.400212479E1,1.603024292E1,-6.413490295E1
6.341196843E2,-3.352003860E1,1.651917267E1,-6.413621521E1
6.341696843E2,-3.353366089E1,1.604168701E1,-6.343160248E1
6.342196843E2,-3.342284012E1,1.837244415E1,-6.247912979E1
6.342696843E2,-3.275148773E1,1.997753906E1,-6.375023270E1
6.343196843E2,-3.121885681E1,2.005403900E1,-6.443618011E1
6.343696843E2,-3.140270233E1,1.909585571E1,-6.330801773E1
6.344196843E2,-3.119598770E1,2.035407257E1,-6.346070099E1
6.344696843E2,-3.118236542E1,2.083154297E1,-6.416531372E1
6.345196843E2,-3.201298904E1,1.922676849E1,-6.345498657E1
6.345696843E2,-3.118931198E1,2.034522247E1,-6.276140213E1
6.346196843E2,-3.101366043E1,2.098389435E1,-6.332658768E1
6.346696843E2,-2.991603470E1,2.116976166E1,-6.192041016E1
6.347196843E2,-2.994424820E1,2.087680817E1,-6.345532990E1
6.347696843E2,-2.789455795E1,2.189139557E1,-6.260943604E1
6.348196843E2,-2.865067673E1,2.216999817E1,-6.261965179E1
6.348696843E2,-2.846684265E1,2.312818909E1,-6.374781799E1
6.349196843E2,-2.834433365E1,2.185517120E1,-6.135470200E1
6.349696843E2,-2.770537949E1,2.284250641E1,-6.317816162E1
6.350196843E2,-2.658318710E1,2.398687744E1,-6.346092606E1
6.350696843E2,-2.765135193E1,2.392713165E1,-6.249125290E1
6.351196843E2,-2.592554092E1,2.494941711E1,-6.332634735E1
6.351696843E2,-2.630523300E1,2.304898071E1,-6.232875824E1
6.352196843E2,-2.347494507E1,2.457841492E1,-6.246051788E1
6.352696843E2,-2.651972198E1,2.522415924E1,-6.249606705E1
6.353196843E2,-2.530590439E1,2.480611420E1,-6.220035553E1
6.353696843E2,-2.412057495E1,2.359992981E1,-6.133635712E1
6.354196843E2,-2.265945435E1,2.537735748E1,-6.120395279E1
6.354696843E2,-2.108214569E1,2.655087280E1,-6.218201065E1
6.355196843E2,-2.080810547E1,2.578334808E1,-6.217049026E1
6.355696843E2,-2.157775879E1,2.574952698E1,-6.217716599E1
6.356196843E2,-2.047728348E1,2.626196289E1,-6.189340973E1
6.356696843E2,-2.064875031E1,2.594808960E1,-6.231078720E1
6.357196843E2,-1.816432571E1,2.635813141E1,-6.145380783E1
6.357696843E2,-1.814812851E1,2.666701508E1,-6.117762756E1
6.358196843E2,-1.814812851E1,2.666701508E1,-6.117762756E1
6.358696843E2,-1.753899384E1,2.686798859E1,-6.257265472E1
6.359196843E2,-1.720549774E1,2.734306335E1,-6.201585770E1
6.359696843E2,-1.551778793E1,2.709443665E1,-6.115847015E1
6.360196843E2,-1.579449081E1,2.786549377E1,-6.144971085E1
6.360696843E2,-1.440378189E1,2.791930389E1,-6.087825775E1
6.361196843E2,-1.271865273E1,2.783928680E1,-6.100166321E1
6.361696843E2,-1.166954041E1,2.726355743E1,-6.112509537E1
6.362196843E2,-1.135072708E1,2.775811768E1,-6.210675812E1
6.362696843E2,-9.876407623E0,2.626012421E1,-6.179598618E1
6.363196843E2,-8.859453201E0,2.848942566E1,-6.195261765E1
6.363696843E2,-9.665597916E0,2.767809296E1,-6.223015976E1
6.364196843E2,-8.042778015E0,2.602887726E1,-6.177642822E1
6.364696843E2,-7.748537064E0,2.556493378E1,-6.106914520E1
6.365196843E2,-6.769411087E0,2.701849365E1,-6.163650513E1
6.365696843E2,-6.795047760E0,2.655693817E1,-6.219063568E1
6.366196843E2,-7.358583450E0,2.369831848E1,-6.006488037E1
6.366696843E2,-4.160612106E0,2.714411926E1,-6.245297241E1
6.367196843E2,-5.446260452E0,2.567525482E1,-6.174842072E1
6.367696843E2,-4.421447754E0,2.463622284E1,-6.228612518E1
6.368196843E2,-5.594762802E0,2.582646942E1,-6.189138794E1
6.368696843E2,-4.035495758E0,2.277490997E1,-6.170144272E1
6.369196843E2,-2.178993225E0,2.284370422E1,-6.070640182E1
6.369696843E2,-9.487972260E-1,2.306465149E1,-6.153665161E1
6.370196843E2,1.049623489E0,2.315613556E1,-6.179901505E1
6.370696843E2,-1.587480545E0,2.257250214E1,-6.181640244E1
6.371196843E2,3.946495056E-1,2.219004822E1,-6.165387726E1
6.371696843E2,7.403392792E-1,2.297931671E1,-6.124047852E1
6.372196843E2,5.447769165E-2,2.172382355E1,-6.290997696E1
6.372696843E2,1.910984039E0,2.179261780E1,-6.191493607E1
6.373196843E2,3.497309685E0,1.936589050E1,-6.173207092E1
6.373696843E2,2.607643127E0,2.027141571E1,-6.245000076E1
6.374196843E2,4.789813042E0,2.115602875E1,-6.313946152E1
6.374696843E2,4.389913559E0,1.895201874E1,-6.283763123E1
6.375196843E2,4.834167480E0,1.866520691E1,-6.324966812E1
6.375696843E2,5.322929382E0,1.914527893E1,-6.255167007E1
6.376196843E2,5.895388603E0,1.823862457E1,-6.281542969E1
6.376696843E2,6.160079002E0,1.748348999E1,-6.378293228E1
6.377196843E2,7.294289589E0,1.861192322E1,-6.280695724E1
6.377696843E2,6.970079422E0,1.503179932E1,-6.430603790E1
6.378196843E2,7.204830170E0,1.625283813E1,-6.152166748E1
6.378696843E2,7.131929398E0,1.486288452E1,-6.276447678E1
6.379196843E2,7.156409264E0,1.565631866E1,-6.375234604E1
6.379696843E2,7.156409264E0,1.565631866E1,-6.375234604E1
6.380196843E2,9.723104477E0,1.451634216E1,-6.329590988E1
6.380696843E2,9.723104477E0,1.451634216E1,-6.329590988E1
6.381196843E2,6.742798805E0,1.280977631E1,-6.204483795E1
6.381696843E2,9.566413879E0,1.434805298E1,-6.287589645E1
6.382196843E2,8.380754471E0,1.196639252E1,-6.355799103E1
6.382696843E2,9.134203911E0,1.169134521E1,-6.382749557E1
6.383196843E2,1.118374443E1,9.448211670E0,-6.420183563E1
6.383696843E2,9.998234749E0,1.032427216E1,-6.366369629E1
6.384196843E2,9.187903404E0,9.188125610E0,-6.295868301E1
6.384696843E2,1.075835991E1,1.004036713E1,-6.323390198E1
6.385196843E2,9.786358833E0,9.403251648E0,-6.547259521E1
6.385696843E2,9.903433800E0,7.972274780E0,-6.293784714E1
6.386196843E2,1.008308887E1,8.605644226E0,-6.308345032E1
6.386696843E2,1.006288433E1,8.302085876E0,-6.377921295E1
6.387196843E2,1.033691978E1,7.534561157E0,-6.376769257E1
6.387696843E2,1.154788399E1,6.789932251E0,-6.234955978E1
6.388196843E2,9.977608681E0,6.267807007E0,-6.347648239E1
6.388696843E2,9.772409439E0,5.337944031E0,-6.458607483E1
6.389196843E2,1.131686974E1,5.068389893E0,-6.261114502E1
6.389696843E2,1.042286968E1,2.391380310E0,-6.356675339E1
6.390196843E2,9.866608620E0,3.606933594E0,-6.302680969E1
6.390696843E2,1.007414913E1,9.454193115E-1,-6.145559311E1
6.391196843E2,8.946614265E0,-1.918640137E-1,-6.173226547E1
6.391696843E2,9.747419357E0,6.265563965E-1,-6.201416016E1
6.392196843E2,7.951469421E0,-1.624191284E0,-6.284322739E1
6.392696843E2,8.616973877E0,-3.929977417E0,-6.308972168E1
6.393196843E2,7.019458771E0,-5.407043457E0,-6.280742264E1
6.393696843E2,6.765628815E0,-4.335952759E0,-6.212318039E1
6.394196843E2,4.371494293E0,-6.306640625E0,-6.254154587E1
6.394696843E2,5.458348274E0,-6.271682739E0,-6.155318069E1
6.395196843E2,4.027138710E0,-7.097686768E0,-6.281508636E1
6.395696843E2,3.361212730E0,-8.544799805E0,-6.168561554E1
6.396196843E2,2.609188080E0,-8.106445312E0,-6.197732162E1
6.396696843E2,1.432874680E0,-1.050050354E1,-6.168039703E1
6.397196843E2,9.752693176E-1,-1.019599915E1,-6.266696167E1
6.397696843E2,1.838073730E-1,-1.102679443E1,-6.140604782E1
6.398196843E2,-1.053060532E0,-1.123889160E1,-6.127509689E1
6.398696843E2,-1.049055099E0,-1.124420166E1,-6.085551453E1
6.399196843E2,-2.613903046E0,-1.160835266E1,-6.212406540E1
6.399696843E2,-2.678882599E0,-1.317398071E1,-6.182664490E1
6.400196843E2,-3.630586624E0,-1.334245300E1,-6.407064819E1
6.400696843E2,-3.132572174E0,-1.303982544E1,-6.169256210E1
6.401196843E2,-3.132572174E0,-1.303982544E1,-6.169256210E1
6.401696843E2,-5.097167969E0,-1.235025024E1,-6.143904495E1
6.402196843E2,-4.554527283E0,-1.404328918E1,-6.127437592E1
6.402696843E2,-4.554527283E0,-1.404328918E1,-6.127437592E1
6.403196843E2,-5.302368164E0,-1.328013611E1,-6.254864120E1
6.403696843E2,-6.498737335E0,-1.272001648E1,-6.172724152E1
6.404196843E2,-5.387401581E0,-1.189161682E1,-6.172674561E1
6.404696843E2,-4.254676819E0,-1.401913452E1,-6.211086655E1
6.405196843E2,-7.171337128E0,-1.415829468E1,-6.129707336E1
6.405696843E2,-6.999511719E0,-1.318417358E1,-6.368397522E1
6.406196843E2,-7.446527481E0,-1.305888367E1,-6.285058975E1
6.406696843E2,-9.468002319E0,-1.378051758E1,-6.216156769E1
6.407196843E2,-8.805017471E0,-1.282504272E1,-6.146754837E1
6.407696843E2,-8.958858490E0,-1.266674805E1,-6.216995239E1
6.408196843E2,-8.973812103E0,-1.314245605E1,-6.160520172E1
6.408696843E2,-8.270387650E0,-1.450744629E1,-6.214203644E1
6.409196843E2,-9.135841370E0,-1.330364990E1,-6.174462509E1
6.409696843E2,-8.684822083E0,-1.343426514E1,-6.215843201E1
6.410196843E2,-1.138132858E1,-1.216784668E1,-6.079978943E1
6.410696843E2,-1.160682297E1,-1.356634521E1,-6.190407562E1
6.411196843E2,-1.037814331E1,-1.367373657E1,-6.147204590E1
6.411696843E2,-1.159062195E1,-1.325746155E1,-6.162789536E1
6.412196843E2,-1.062102318E1,-1.212162781E1,-6.177213669E1
6.412696843E2,-1.243177795E1,-1.159037781E1,-6.081621552E1
6.413196843E2,-1.215498161E1,-1.219635010E1,-6.122604752E1
6.413696843E2,-1.236178780E1,-1.361964417E1,-6.037229156E1
6.414196843E2,-1.313428688E1,-1.398005676E1,-5.925654602E1
6.414696843E2,-1.246284103E1,-1.220988464E1,-6.122871780E1
6.415196843E2,-1.294110107E1,-1.303424072E1,-5.940569305E1
6.415696843E2,-1.490694046E1,-1.217787170E1,-5.999310684E1
6.416196843E2,-1.234443283E1,-1.364265442E1,-5.855411148E1
6.416696843E2,-1.459240723E1,-1.217318726E1,-5.929113770E1
6.417196843E2,-1.408326340E1,-1.105941772E1,-5.929952240E1
6.417696843E2,-1.390743256E1,-1.009062195E1,-6.126684570E1
6.418196843E2,-1.532823181E1,-1.142596436E1,-5.930666351E1
6.418696843E2,-1.487044907E1,-1.140036011E1,-5.972223663E1
6.419196843E2,-1.476538849E1,-1.281538391E1,-5.844623184E1
6.419696843E2,-1.412109375E1,-1.183515930E1,-5.971025085E1
6.420196843E2,-1.639667130E1,-1.198088074E1,-5.623377609E1
6.420696843E2,-1.475444031E1,-1.233436584E1,-5.943056107E1
6.421196843E2,-1.644384384E1,-1.274421692E1,-5.762352753E1
6.421696843E2,-1.578219223E1,-1.178700256E1,-5.706936646E1
6.422196843E2,-1.578219223E1,-1.178700256E1,-5.706936646E1
6.422696843E2,-1.818952942E1,-1.048226929E1,-5.766609573E1
6.423196843E2,-1.646790314E1,-9.784774780E0,-5.751863098E1
6.423696843E2,-1.728099060E1,-1.108244324E1,-5.639226532E1
6.424196843E2,-1.728099060E1,-1.108244324E1,-5.639226532E1
6.424696843E2,-1.837870789E1,-1.143336487E1,-5.709737015E1
6.425196843E2,-1.728499603E1,-1.107713318E1,-5.681184769E1
6.425696843E2,-1.553640366E1,-9.919876099E0,-5.597039032E1
6.426196843E2,-1.620081711E1,-1.103863525E1,-5.610320282E1
6.426696843E2,-1.810886002E1,-1.252568054E1,-5.610329056E1
6.427196843E2,-1.899718475E1,-1.162194824E1,-5.668136215E1
6.427696843E2,-1.836918259E1,-1.111564636E1,-5.752049255E1
6.428196843E2,-1.804797363E1,-1.111981201E1,-5.611922073E1
6.428696843E2,-1.701515198E1,-1.216946411E1,-5.581776428E1
6.429196843E2,-1.924734497E1,-1.414399719E1,-5.539563751E1
6.429696843E2,-1.972901154E1,-1.088003540E1,-5.627730560E1
6.430196843E2,-1.835334396E1,-1.146699524E1,-5.444003296E1
6.430696843E2,-1.959145737E1,-1.151226807E1,-5.515000916E1
6.431196843E2,-1.875030518E1,-1.317936707E1,-5.596169281E1
6.431696843E2,-1.889613342E1,-1.303167725E1,-5.582493591E1
6.432196843E2,-1.808865356E1,-1.222212219E1,-5.540753174E1
6.432696843E2,-1.830898666E1,-1.395782471E1,-5.455023575E1
6.433196843E2,-1.984811020E1,-1.369534302E1,-5.596572495E1
6.433696843E2,-1.937269974E1,-1.319757080E1,-5.666633224E1
6.434196843E2,-1.828165817E1,-1.283779907E1,-5.666052628E1
6.434696833E2,-2.061615372E1,-1.323576355E1,-5.793575287E1
6.435196833E2,-1.930771637E1,-1.163194275E1,-5.696375275E1
6.435696833E2,-1.993162537E1,-1.197850037E1,-5.640611267E1
6.436196833E2,-1.877745438E1,-1.396926880E1,-5.525354004E1
6.436696833E2,-1.966417694E1,-1.257209778E1,-5.779496002E1
6.437196833E2,-1.985763550E1,-1.401307678E1,-5.554260635E1
6.437696833E2,-1.983448792E1,-1.321786499E1,-5.667033768E1
6.438196833E2,-1.924048996E1,-1.382272339E1,-5.609847641E1
6.438696833E2,-2.089419174E1,-1.246293640E1,-5.836685181E1
6.439196833E2,-1.937269974E1,-1.319757080E1,-5.666633224E1
6.439696833E2,-2.054850388E1,-1.167367554E1,-5.795345306E1
6.440196833E2,-1.987765884E1,-1.398652649E1,-5.764050674E1
6.440696833E2,-2.002615738E1,-1.383529663E1,-5.778347015E1
6.441196833E2,-2.050130081E1,-1.383789062E1,-5.918607712E1
6.441696833E2,-1.992201233E1,-1.149569702E1,-5.753030014E1
6.442196833E2,-2.078218842E1,-1.339164734E1,-5.849475861E1
6.442696833E2,-2.149763107E1,-1.201075745E1,-5.921665955E1
6.443196833E2,-2.065380478E1,-1.368138123E1,-5.974862289E1
6.443696833E2,-2.065380478E1,-1.368138123E1,-5.974862289E1
6.444196833E2,-2.062264633E1,-1.289678955E1,-6.003719330E1
6.444696833E2,-2.063351059E1,-1.321275330E1,-5.975393295E1
6.445196833E2,-2.017839432E1,-1.318360901E1,-6.044922638E1
6.445696833E2,-2.017839432E1,-1.318360901E1,-6.044922638E1
6.446196833E2,-1.998120117E1,-1.224311829E1,-6.017879105E1
6.446696833E2,-2.091421509E1,-1.243638611E1,-6.046475220E1
6.447196833E2,-2.064285278E1,-1.320036316E1,-6.073295212E1
6.447696833E2,-2.012810135E1,-1.159851074E1,-6.228510666E1
6.448196833E2,-2.035486603E1,-9.902557373E0,-6.160794830E1
6.448696833E2,-2.145774460E1,-9.916290283E0,-6.427463531E1
6.449196833E2,-2.151872253E1,-1.148724365E1,-6.355763245E1
6.449696833E2,-2.089356232E1,-1.130751038E1,-6.327434158E1
6.450196833E2,-2.159707642E1,-1.010758972E1,-6.203643799E1
6.450696833E2,-2.106654358E1,-1.194975281E1,-6.242943573E1
6.451196833E2,-2.266373062E1,-9.838989258E0,-6.232904053E1
6.451696833E2,-2.298636627E1,-9.998092651E0,-6.316910172E1
6.452196833E2,-2.130951309E1,-1.056269836E1,-6.202845764E1
6.452696833E2,-2.105025482E1,-1.147579956E1,-6.285432816E1
6.453196833E2,-2.212500381E1,-1.136163330E1,-6.328502274E1
6.453696833E2,-2.256240463E1,-1.075354004E1,-6.357582855E1
6.454196833E2,-2.183325195E1,-1.149192810E1,-6.425960541E1
6.454696833E2,-1.968476105E1,-8.130645752E0,-6.371997833E1
6.455196833E2,-2.180476761E1,-1.070379639E1,-6.482788849E1
6.455696833E2,-2.152506256E1,-7.890548706E0,-6.443883514E1
6.456196833E2,-2.129437637E1,-9.756866455E0,-6.399534607E1
6.456696833E2,-2.172091675E1,-8.832824707E0,-6.456941223E1
6.457196833E2,-2.306436157E1,-7.958206177E0,-6.445218658E1
6.457696833E2,-2.417836761E1,-8.783065796E0,-6.473239899E1
6.458196833E2,-2.171397400E1,-8.346481323E0,-6.597332001E1
6.458696833E2,-2.386623383E1,-8.279663086E0,-6.641336060E1
6.459196833E2,-2.241873550E1,-6.979721069E0,-6.557634735E1
6.459696833E2,-2.336127472E1,-7.490707397E0,-6.543918610E1
6.460196833E2,-2.171397400E1,-8.346481323E0,-6.597332001E1
6.460696833E2,-2.387718201E1,-8.760681152E0,-6.542903137E1
6.461196833E2,-2.321927261E1,-7.302963257E0,-6.739765930E1
6.461696833E2,-2.193789291E1,-6.323959351E0,-6.641857910E1
6.462196833E2,-2.329611588E1,-5.594940186E0,-6.713874817E1
6.462696833E2,-2.488010025E1,-6.759613037E0,-6.685998535E1
6.463196833E2,-2.318811035E1,-6.518371582E0,-6.768623352E1
6.463696833E2,-2.329593658E1,-5.264831543E0,-6.854088593E1
6.464196833E2,-2.379154587E1,-6.066177368E0,-6.853604126E1
6.464696833E2,-2.211754990E1,-6.957351685E0,-6.627297974E1
6.465196833E2,-2.211754990E1,-6.957351685E0,-6.627297974E1
6.465696833E2,-2.411293793E1,-6.392120361E0,-6.853517151E1
6.466196833E2,-2.391975403E1,-5.446334839E0,-6.868431854E1
6.466696833E2,-2.391975403E1,-5.446334839E0,-6.868431854E1
6.467196833E2,-2.494296265E1,-3.913879395E0,-7.010996246E1
6.467696833E2,-2.574376678E1,-4.732299805E0,-6.982806396E1
6.468196833E2,-2.492943573E1,-3.601470947E0,-7.011350250E1
6.468696833E2,-2.465925598E1,-1.105957031E0,-6.930133057E1
6.469196833E2,-2.564078140E1,-2.060806274E0,-7.111689758E1
6.469696833E2,-2.471595764E1,-2.187042236E0,-7.026795959E1
6.470196833E2,-2.570576096E1,-3.626449585E0,-7.081947327E1
6.470696833E2,-2.391230011E1,-1.042053223E0,-7.167227173E1
6.471196833E2,-2.559761047E1,-1.292144775E0,-7.014672852E1
6.471696833E2,-2.561781311E1,-1.595718384E0,-7.084248352E1
6.472196833E2,-2.528707886E1,-1.282150269E0,-6.986433411E1
6.472696833E2,-2.522458649E1,6.171417236E-1,-7.184361267E1
6.473196833E2,-2.631963348E1,2.626800537E-1,-7.226900482E1
6.473696833E2,-2.612911987E1,1.212013245E0,-7.269786835E1
6.474196833E2,-2.469532776E1,1.869415283E0,-7.045516968E1
6.474696833E2,-2.704459763E1,1.325866699E0,-7.256778717E1
6.475196833E2,-2.557013321E1,3.085594177E0,-7.103678131E1
6.475696833E2,-2.631562805E1,2.573699951E-1,-7.184941864E1
6.476196833E2,-2.620729828E1,2.921791077E0,-7.257881165E1
6.476696833E2,-2.554297638E1,3.875488281E0,-7.174493408E1
6.477196833E2,-2.689995193E1,4.437675476E0,-7.162416840E1
6.477696833E2,-2.690262222E1,4.441215515E0,-7.190388489E1
6.478196833E2,-2.752359390E1,4.586296082E0,-7.316973877E1
6.478696833E2,-2.601144409E1,3.864044189E0,-7.244823456E1
6.479196833E2,-2.679429245E1,7.105628967E0,-7.263327789E1
6.479696833E2,-2.682811737E1,6.324584961E0,-7.262442780E1
6.480196833E2,-2.683479309E1,6.333435059E0,-7.332373047E1
6.480696833E2,-2.682811737E1,6.324584961E0,-7.262442780E1
6.481196833E2,-2.694964981E1,6.935585022E0,-7.207340240E1
6.481696833E2,-2.767194366E1,7.995223999E0,-7.209246826E1
6.482196833E2,-2.651984024E1,1.009101868E1,-7.350473022E1
6.482696833E2,-2.748943710E1,8.955177307E0,-7.336048889E1
6.483196833E2,-2.684817505E1,9.278732300E0,-7.209995270E1
6.483696833E2,-2.761782455E1,9.244911194E0,-7.210662842E1
6.484196833E2,-2.813464737E1,1.172959137E1,-7.311930847E1
6.484696833E2,-2.685585403E1,1.287718201E1,-7.312101746E1
6.485196833E2,-2.900295258E1,1.260679626E1,-7.159947968E1
6.485696833E2,-2.861148453E1,1.106852722E1,-7.185749054E1
6.486196833E2,-2.803993988E1,1.391654205E1,-7.314408875E1
6.486696833E2,-2.803993988E1,1.391654205E1,-7.314408875E1
6.487196833E2,-2.780115509E1,1.220467377E1,-7.256250763E1
6.487696833E2,-2.717566681E1,1.597223663E1,-7.246112061E1
6.488196833E2,-2.717566681E1,1.597223663E1,-7.246112061E1
6.488696833E2,-2.767280197E1,1.484253693E1,-7.119400024E1
6.489196833E2,-2.902282715E1,1.589105988E1,-7.247714233E1
6.489696833E2,-2.767297745E1,1.451242065E1,-6.979185486E1
6.490196833E2,-2.868141556E1,1.619046021E1,-7.038011169E1
6.490696833E2,-2.881362534E1,1.681562042E1,-7.094796753E1
6.491196833E2,-2.906994247E1,1.822035980E1,-7.194558716E1
