"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.343308495E2,3.192346916E-2,8.736140281E-2,-7.974135224E-5
6.343808495E2,-3.008516505E-3,-3.986948729E-2,1.352447900E-3
6.344308495E2,9.125865996E-3,-2.407184243E-2,2.870817296E-2
6.344808495E2,1.958863810E-2,-3.238777071E-2,2.910982072E-2
6.345308495E2,2.302809432E-2,-2.882307023E-2,8.837379515E-3
6.345808495E2,2.833407000E-2,4.362219945E-2,2.496165689E-3
6.346308495E2,9.324584156E-3,3.683029115E-2,3.762583062E-2
6.346808495E2,3.035675269E-3,-9.233227372E-2,1.566738635E-2
6.347308495E2,6.204231177E-4,1.508536190E-1,1.649963856E-2
6.347808495E2,1.398873888E-2,-1.018369719E-1,2.083766647E-2
6.348308495E2,-2.937996760E-3,2.808206156E-2,-1.945403591E-2
6.348808495E2,3.178251162E-2,-3.011443838E-2,-2.491515130E-2
6.349308495E2,-2.389816567E-3,7.399293594E-3,-1.876398548E-2
6.349808495E2,-8.952580392E-3,-9.633409791E-3,4.886392504E-2
6.350308495E2,2.024289221E-2,-3.599179164E-2,2.838084660E-2
6.350808495E2,1.766610518E-2,1.036359742E-1,2.660551574E-3
6.351308495E2,1.526412461E-2,-8.932206780E-2,-3.692843020E-2
6.351808495E2,-1.462853607E-2,1.129347757E-1,1.508990489E-2
6.352308495E2,-2.141644806E-2,-6.523933262E-2,1.302542910E-2
6.352808495E2,7.478067651E-3,7.967305370E-3,-4.502598569E-2
6.353308495E2,-2.852472477E-3,-8.637448400E-2,-4.876130819E-2
6.353808495E2,-2.466686442E-2,-2.123722807E-2,2.310043387E-2
6.354308495E2,-4.106167704E-2,1.293834299E-1,-2.952659037E-3
6.354808495E2,-2.506951988E-2,-1.642325893E-2,-2.958288044E-2
6.355308495E2,9.211186320E-3,-7.306135725E-3,7.083869074E-3
6.355808495E2,-1.812938135E-3,-3.238869458E-2,1.559998281E-2
6.356308495E2,-1.548134070E-2,-5.298986100E-3,-1.961033978E-2
6.356808495E2,2.886656299E-2,-5.371216685E-4,-6.522551924E-2
6.357308495E2,-1.949211955E-2,-5.549033731E-2,2.680370584E-3
6.357808495E2,-3.917369060E-3,5.124474689E-2,4.190353304E-2
6.358308495E2,2.453336120E-2,-1.324687805E-2,-6.218133122E-2
6.358808495E2,9.205555543E-4,-3.061273135E-3,-1.151758805E-2
6.359308495E2,-7.039270550E-2,1.145564858E-2,6.388670951E-2
6.359808495E2,-1.954444498E-2,-3.729335219E-2,-1.251197606E-2
6.360308495E2,1.841679588E-2,6.912963837E-2,-5.624055117E-2
6.360808495E2,-6.198141724E-3,8.265604265E-3,1.469806302E-3
6.361308495E2,-1.819786802E-2,-5.234392732E-2,3.154953569E-2
6.361808495E2,-1.953114569E-2,-1.300440636E-2,1.301686652E-2
6.362308495E2,3.329154104E-2,3.808319569E-2,-6.297179498E-3
6.362808495E2,4.443354532E-2,-2.269234508E-2,-3.279706463E-2
6.363308495E2,-4.309681244E-4,2.212967724E-2,1.826323010E-2
6.363808495E2,-1.144704688E-2,-4.878756031E-2,7.372710854E-2
6.364308495E2,3.278157488E-2,3.718347475E-2,-1.875059213E-3
6.364808495E2,3.893730417E-2,9.073202498E-3,-1.263792627E-2
6.365308495E2,-9.898731485E-3,-4.373355210E-2,3.611656278E-2
6.365808495E2,-1.341573615E-2,3.560704179E-3,3.207946662E-3
6.366308495E2,1.491603907E-3,2.625686675E-2,-5.653696880E-2
6.366808495E2,-6.524435245E-3,-7.207338698E-3,-1.777650230E-2
6.367308495E2,-5.387097131E-3,2.331714146E-3,1.037472114E-2
6.367808495E2,-4.048831761E-2,-1.738005504E-2,1.192612760E-2
6.368308495E2,-1.042583585E-2,2.293457836E-2,-1.670606062E-2
6.368808495E2,1.212419756E-2,2.078068443E-3,-3.284395207E-3
6.369308495E2,-8.390971459E-3,-6.702160463E-4,-4.362387117E-3
6.369808495E2,3.565522376E-3,-4.639167711E-2,-1.317459717E-2
6.370308495E2,-7.182170637E-3,8.310116827E-2,1.137560233E-3
6.370808495E2,1.868672296E-2,-5.410553887E-2,3.714067861E-5
6.371308495E2,-5.427362397E-3,2.299910784E-2,-1.873457432E-2
6.371808495E2,-1.647471264E-2,-1.696179435E-2,1.502271742E-2
6.372308495E2,-1.078149397E-2,5.486377329E-2,-1.546852849E-2
6.372808495E2,4.783296958E-3,-3.985057026E-2,-2.046165802E-2
6.373308495E2,-1.420818549E-2,2.564771473E-2,-6.257685367E-3
6.373808495E2,-2.749279514E-2,1.004965045E-3,-1.266461611E-2
6.374308495E2,1.572503708E-2,-7.527573965E-3,1.256525703E-2
6.374808495E2,1.655277237E-2,-9.431374259E-3,4.854246974E-2
6.375308495E2,-1.866225153E-3,-1.832391322E-2,1.607385464E-2
6.375808495E2,1.618885063E-2,9.131087922E-3,-1.686370373E-2
6.376308495E2,3.009301051E-2,-2.269545197E-2,-2.020924166E-2
6.376808495E2,9.163471870E-3,4.718710855E-2,3.918753564E-2
6.377308495E2,4.102297127E-3,-4.013678059E-3,9.088322520E-3
6.377808495E2,3.066400811E-2,-6.434645504E-2,-2.220665105E-2
6.378308495E2,1.086143497E-2,1.003309861E-1,1.015269943E-2
6.378808495E2,-1.764840446E-3,-8.877713978E-2,1.932594553E-2
6.379308495E2,1.117510814E-2,-2.349148504E-3,4.954230506E-3
6.379808495E2,-2.409435064E-2,5.877513438E-2,-2.514762105E-3
6.380308495E2,6.471862085E-3,-9.849069268E-2,8.309150115E-3
6.380808495E2,2.744364738E-2,2.020937577E-2,-2.539134398E-2
6.381308495E2,-1.562147867E-2,6.195727363E-2,1.707941853E-2
6.381808495E2,-3.124063835E-2,-2.558872104E-2,3.918173164E-2
6.382308495E2,5.239300895E-3,3.176110610E-2,-7.195953280E-3
6.382808495E2,2.852279693E-2,-2.396678552E-2,-2.988003939E-2
6.383308495E2,-1.004022826E-2,-1.735193282E-2,3.171168268E-2
6.383808495E2,-2.761498466E-2,2.386102825E-2,2.606250346E-2
6.384308495E2,2.249595895E-2,-2.316004410E-2,-3.230017424E-2
6.384808495E2,9.983313270E-3,-7.841340452E-2,-2.133835852E-2
6.385308495E2,-2.845389396E-2,1.391272694E-1,-2.587034181E-2
6.385808495E2,-5.310025439E-2,-8.762001246E-2,-3.059840528E-3
6.386308495E2,-6.265754811E-3,9.176787920E-3,3.097309964E-3
6.386808495E2,-1.286364626E-3,3.855656460E-2,-2.913718671E-2
6.387308495E2,5.967739038E-3,-5.825249478E-2,-1.027784683E-2
6.387808495E2,6.370346993E-3,-8.720575273E-2,-6.866993755E-2
6.388308495E2,-1.666881517E-2,1.130302846E-1,-1.280486956E-2
6.388808495E2,-5.096110702E-2,2.808861807E-2,6.483729929E-2
6.389308495E2,-2.603352815E-2,-2.389554679E-2,1.330612227E-2
6.389808495E2,5.532464385E-2,1.862798817E-3,-6.806468219E-2
6.390308495E2,3.368271887E-2,-1.872887090E-2,-1.809019968E-2
6.390808495E2,-3.522561118E-2,3.382165357E-2,6.670100987E-2
6.391308495E2,-2.671873197E-2,1.336662006E-2,5.397636909E-3
6.391808495E2,3.521513566E-2,-5.520416424E-2,-3.565692529E-2
6.392308495E2,1.676082239E-2,5.913494900E-2,2.062147111E-2
6.392808495E2,-1.986263320E-2,-4.041474685E-2,1.935362816E-2
6.393308495E2,1.708519459E-2,1.363847591E-2,5.349402782E-3
6.393808495E2,5.864599347E-2,-1.279123127E-2,1.110837609E-2
6.394308495E2,3.571976721E-2,2.002721652E-2,1.866394840E-2
6.394808495E2,-1.431012433E-2,3.373921290E-2,2.264298685E-2
6.395308495E2,-3.617159091E-3,-1.043174490E-1,-5.959810223E-4
6.395808495E2,9.426989127E-4,1.148625985E-1,-4.937063437E-3
6.396308495E2,5.968272686E-3,-8.231429756E-2,2.318845131E-2
6.396808495E2,1.511102077E-2,8.866471797E-2,3.713849699E-3
6.397308495E2,2.159236372E-2,-6.562589854E-2,-1.693073660E-2
6.397808495E2,-2.155825496E-2,5.315183476E-2,3.322497942E-4
6.398308495E2,1.095618773E-2,-4.229867458E-2,3.005909920E-2
6.398808495E2,-3.577641677E-3,2.542212978E-2,-3.967573494E-2
6.399308495E2,-6.269577891E-3,-1.335110795E-2,-7.695271168E-3
6.399808495E2,-2.272028849E-2,-9.036222473E-4,4.694341123E-2
6.400308495E2,6.775463931E-3,1.106240973E-2,-6.934427191E-3
6.400808495E2,2.994596586E-2,-2.700715512E-2,-7.345420122E-2
6.401308495E2,-5.218601227E-2,-1.534313522E-2,2.064836212E-2
6.401808495E2,-2.317085862E-2,5.991989747E-2,4.730222374E-2
6.402308495E2,3.318923712E-2,-4.569769837E-3,-4.375880212E-2
6.402808495E2,-7.359496318E-3,-4.156300426E-2,-3.159257397E-2
6.403308495E2,-7.151289284E-2,8.986490779E-3,5.511411279E-2
6.403808495E2,-9.355247021E-3,5.195904523E-2,-3.131384496E-3
6.404308495E2,4.619314149E-2,-7.228697091E-2,-6.984931976E-2
6.404808495E2,-1.687004045E-2,7.887203246E-2,-1.731605828E-2
6.405308495E2,-3.884405643E-2,-4.619092494E-2,4.968168959E-2
6.405808495E2,-1.287183631E-2,1.852016151E-2,-2.041745931E-2
6.406308495E2,3.409824148E-2,9.177164175E-3,-2.522875927E-2
6.406808495E2,2.823613957E-2,-4.291965067E-2,6.036118139E-3
6.407308495E2,-1.865884289E-2,2.849749103E-2,2.304465324E-2
6.407808495E2,-3.018019721E-2,-3.251403943E-2,-1.307958737E-3
6.408308495E2,2.944108471E-2,-5.196131766E-3,-2.269946411E-2
6.408808495E2,6.008323282E-3,1.770708337E-2,1.383307017E-2
6.409308495E2,-3.292075917E-2,9.408692271E-2,6.415405869E-2
6.409808495E2,2.390076220E-2,-3.359736130E-2,6.657151040E-3
6.410308495E2,4.563906789E-2,-5.858250707E-2,-7.342730463E-2
6.410808495E2,-8.529582992E-3,6.401889026E-2,1.624638028E-2
6.411308495E2,-2.293855324E-2,-1.179497913E-1,2.112958767E-2
6.411808495E2,1.015643030E-2,1.218548939E-1,-2.278496325E-2
6.412308495E2,5.474302918E-2,-1.516541932E-2,-1.945649274E-3
6.412808495E2,9.571286850E-3,-2.716632187E-2,2.422382869E-2
6.413308495E2,-3.170220554E-2,3.008934110E-2,4.099626839E-2
6.413808495E2,-3.066663165E-3,-6.550864130E-2,-2.779589407E-2
6.414308495E2,4.364033788E-2,-2.749852464E-2,-5.046137795E-2
6.414808495E2,-3.711584955E-2,8.942911774E-2,1.369950362E-2
6.415308495E2,-5.797368288E-2,-7.570560277E-2,5.609969143E-3
6.415808495E2,-6.810841151E-3,5.921705067E-2,2.281129826E-3
6.416308495E2,-1.032172702E-3,3.379719332E-2,-4.394041747E-2
6.416808495E2,-1.125701331E-2,-2.705617994E-2,-8.196230978E-3
6.417308495E2,1.007411163E-3,1.794166490E-2,-2.300392836E-2
6.417808495E2,-1.630122587E-2,-4.217877239E-2,-1.173026487E-2
6.418308495E2,-6.115327124E-4,2.860344946E-2,1.809388283E-3
6.418808495E2,-4.442367703E-2,-3.776011616E-2,2.612994052E-2
6.419308495E2,6.801315118E-3,6.219433621E-3,-4.261457548E-2
6.419808495E2,2.811593702E-3,9.093190543E-3,-1.363721862E-2
6.420308495E2,7.697077235E-4,-4.712412134E-2,2.073501609E-2
6.420808495E2,-1.051368844E-2,7.891798019E-2,1.393678971E-2
6.421308495E2,3.768264782E-3,-4.049153253E-2,-3.517728765E-3
6.421808495E2,4.001902044E-2,-2.213282138E-2,-2.294801362E-2
6.422308495E2,-1.270896103E-2,1.490681767E-1,4.017569870E-2
6.422808495E2,-1.548192929E-2,-1.359526962E-1,3.446752205E-2
6.423308495E2,3.443155065E-2,-5.104297400E-2,-6.794811040E-2
6.423808495E2,-1.172930002E-2,1.695690155E-1,4.724456370E-2
6.424308495E2,-3.661482781E-2,-1.309296340E-1,6.837261468E-2
6.424808495E2,6.005130708E-2,6.833972037E-2,-3.932243586E-2
6.425308495E2,2.966557443E-2,-7.298628241E-2,-7.817905396E-3
6.425808495E2,1.762818173E-2,2.545609698E-2,4.986341298E-2
6.426308495E2,3.801275045E-3,4.013487138E-3,4.800632969E-2
6.426808495E2,3.206914663E-2,-3.235853277E-3,-5.750539154E-2
6.427308495E2,-3.348159604E-3,2.062317729E-2,-1.903391257E-2
6.427808495E2,-5.164901726E-3,-2.330275998E-2,6.646412611E-2
6.428308495E2,3.518463671E-2,8.596336842E-2,-2.680328675E-2
6.428808495E2,3.210864589E-2,-7.359123230E-2,-2.979702875E-2
6.429308495E2,-2.974479645E-2,1.068277750E-2,6.183365732E-2
6.429808495E2,-1.649225876E-2,5.633505061E-2,4.039562121E-2
6.430308495E2,3.602629900E-2,-8.625431359E-2,-7.126086205E-2
6.430808495E2,-1.022137702E-3,8.690427989E-2,-9.319188073E-3
6.431308495E2,-2.835156024E-2,-8.252628893E-2,3.542955220E-2
6.431808495E2,8.137206547E-3,7.106085122E-2,-5.768874194E-3
6.432308495E2,1.241180766E-2,1.501598116E-2,-4.737946391E-2
6.432808495E2,-3.329552710E-2,-6.774685532E-2,6.018934026E-2
6.433308495E2,-1.269286033E-2,7.933709770E-2,3.946689889E-2
6.433808495E2,3.809873760E-2,-1.021934077E-1,-8.955353498E-2
6.434308494E2,-1.967343502E-3,5.021046475E-2,-1.136027277E-2
6.434808486E2,-7.220792770E-2,-6.251447834E-3,3.836805001E-2
6.435308486E2,-6.442130543E-3,8.523104712E-3,-3.175195679E-2
6.435808486E2,4.241872951E-2,1.683432981E-2,-3.595660627E-2
6.436308486E2,-2.356468514E-2,-3.877777234E-2,1.259320974E-2
6.436808486E2,-2.126607299E-2,8.193298243E-3,4.018656164E-2
6.437308486E2,7.699796930E-3,1.326947566E-2,1.902670600E-3
6.437808486E2,1.175257750E-2,-1.176969521E-2,-4.177133739E-2
6.438308486E2,-8.858527988E-3,-2.065358311E-2,-2.007572725E-2
6.438808486E2,-2.295088395E-2,3.752453253E-2,9.200112894E-3
6.439308486E2,-8.056410588E-3,-1.928294823E-2,1.995640248E-2
6.439808486E2,-5.167957395E-3,-1.648978144E-2,-2.424583212E-2
6.440308486E2,2.393171936E-2,3.083064780E-2,-1.667572372E-2
6.440808486E2,2.490272745E-2,-9.489073604E-2,3.243800253E-2
6.441308486E2,-1.430117059E-2,1.244350895E-1,2.074532025E-2
6.441808486E2,8.809281513E-3,-7.354337722E-2,1.538227499E-2
6.442308486E2,1.707583293E-2,-9.108548984E-4,-1.963251084E-2
6.442808486E2,-1.765040681E-2,3.154645860E-2,-1.967700571E-2
6.443308486E2,-3.767806664E-2,-1.500524674E-2,4.022718221E-2
6.443808486E2,2.871730924E-2,-3.626068681E-2,-6.714704633E-2
6.444308486E2,2.914879844E-2,7.997469604E-2,-1.670067012E-2
6.444808486E2,-6.086521596E-2,-2.332183346E-2,6.456876546E-2
6.445308486E2,-8.839695714E-3,-3.089863434E-2,-9.480424225E-3
6.445808486E2,3.179835156E-2,2.349727973E-2,-6.249874085E-2
6.446308486E2,-4.670151696E-2,-2.093958482E-2,1.013853587E-2
6.446808486E2,-5.999295413E-2,2.053481713E-2,1.901514083E-2
6.447308486E2,1.538173854E-2,4.946788773E-2,-3.850485384E-2
6.447808486E2,-1.716773026E-3,-3.582095355E-2,-2.378567494E-2
6.448308486E2,-9.532785043E-3,-2.712900937E-2,4.386997223E-2
6.448808486E2,2.118964866E-2,1.179806702E-2,4.509711172E-3
6.449308486E2,8.559397422E-3,-1.407898031E-3,-1.794169471E-2
6.449808486E2,-3.392835706E-2,1.884261519E-2,2.905737609E-2
6.450308486E2,-1.679726690E-2,5.897498876E-2,1.838848460E-3
6.450808486E2,-8.460653946E-3,-5.491797999E-2,-5.311600119E-2
6.451308486E2,1.941947639E-2,1.626929967E-3,-3.033653274E-2
6.451808486E2,1.208540890E-2,-4.053850658E-3,8.098298684E-3
6.452308486E2,3.605628852E-3,-6.862162799E-2,-1.923276857E-2
6.452808486E2,3.174947109E-3,8.496573567E-2,2.558580227E-2
6.453308486E2,3.878615797E-3,-4.881636053E-2,9.078608826E-3
6.453808486E2,1.433118619E-2,4.024961218E-2,-3.788517416E-2
6.454308486E2,-6.519927643E-3,4.297905415E-2,2.787075751E-2
6.454808486E2,-5.997216329E-3,-7.841914147E-2,3.337410837E-2
6.455308486E2,3.800680116E-2,6.365547329E-2,1.568922028E-2
6.455808486E2,3.375421837E-2,-2.434277534E-2,3.473644378E-3
6.456308486E2,1.300674677E-2,-5.469776317E-2,-4.475472961E-3
6.456808486E2,5.489012226E-3,1.317168772E-2,3.721123934E-2
6.457308486E2,-1.650399342E-2,6.333973259E-2,2.040212788E-2
6.457808486E2,2.722208574E-2,-3.996063769E-2,-3.105607629E-2
6.458308486E2,-6.338736974E-3,1.204108261E-2,6.149029825E-3
6.458808486E2,-2.842653915E-2,3.265607730E-2,3.297584504E-2
6.459308486E2,1.884323079E-3,2.068940550E-2,2.246630564E-2
6.459808486E2,4.129504412E-2,-1.795504540E-1,-5.414264649E-2
6.460308486E2,1.064798143E-2,1.679478735E-1,-1.425641403E-2
6.460808486E2,-2.586780861E-2,-7.072052360E-2,7.713714242E-2
6.461308486E2,3.723490518E-3,6.722920388E-2,1.488970220E-2
6.461808486E2,3.353897482E-2,1.120128948E-2,-5.201680213E-2
6.462308486E2,-7.642671466E-3,-5.913383141E-2,1.900395192E-2
6.462808486E2,-2.648632601E-2,4.566294327E-2,5.416430160E-2
6.463308486E2,-8.241743781E-4,1.004054770E-2,-4.936458170E-2
6.463808486E2,8.740648627E-3,-7.725260407E-2,-1.658200845E-2
6.464308486E2,-1.845321059E-2,8.619868755E-2,1.263502799E-2
6.464808486E2,1.308370102E-2,-4.486675933E-2,-1.967018284E-2
6.465308486E2,-2.306927927E-3,-2.298797294E-2,-2.122736350E-2
6.465808486E2,-4.766909406E-2,5.501972511E-2,-1.050069369E-2
6.466308486E2,1.099082921E-2,-8.443493396E-2,-1.623569243E-2
6.466808486E2,1.062022243E-2,9.582400322E-2,-5.741576897E-4
6.467308486E2,-4.230980296E-3,-9.624607116E-2,1.395672932E-2
6.467808486E2,-1.134907361E-2,3.461745009E-2,3.489904106E-2
6.468308486E2,3.328966349E-2,-4.605520051E-3,-4.951222241E-2
6.468808486E2,1.083005220E-2,3.800061345E-2,-4.048471153E-2
6.469308486E2,-4.381737858E-2,-6.201421842E-2,2.172316238E-2
6.469808486E2,-1.048032101E-2,1.564922556E-2,3.497683257E-2
6.470308486E2,2.499498427E-2,5.547364429E-2,1.000996563E-4
6.470808486E2,-8.065416478E-3,-7.540267706E-2,2.889444865E-2
6.471308486E2,8.584183641E-3,8.495467156E-2,3.388227429E-3
6.471808486E2,1.233011950E-2,-8.680451661E-2,-3.726179153E-2
6.472308486E2,-1.565324515E-2,5.095223337E-2,5.466467235E-3
6.472808486E2,-2.892358601E-2,2.122160420E-2,1.799015328E-2
6.473308486E2,9.007132612E-3,-5.168622732E-2,-3.487503156E-2
6.473808486E2,2.376760170E-2,3.501240537E-2,-2.863797173E-2
6.474308486E2,-2.319556102E-2,-6.752894074E-2,5.693293363E-2
6.474808486E2,-1.882134005E-2,7.230068743E-2,1.417122036E-2
6.475308486E2,2.422848344E-2,-2.923729271E-2,-6.937161833E-2
6.475808486E2,-2.730683237E-2,2.651939914E-2,-9.527280927E-3
6.476308486E2,-3.132238984E-2,1.864357851E-3,1.259355573E-3
6.476808486E2,-1.002825424E-2,-5.901711062E-2,-3.542415798E-2
6.477308486E2,-1.598416641E-2,7.425457984E-2,-1.473728940E-2
6.477808486E2,5.652183900E-4,-6.554602832E-2,1.371387951E-2
6.478308486E2,7.902516052E-3,8.062629402E-2,2.856436186E-4
6.478808486E2,2.783767879E-2,-6.192226335E-2,-4.374347255E-2
6.479308486E2,-6.246852688E-3,4.017920420E-2,-6.921889726E-3
6.479808486E2,-4.617229849E-2,-5.099238083E-2,3.692334890E-2
6.480308486E2,-8.495038375E-3,2.058047429E-2,-2.813642286E-2
6.480808486E2,4.000306875E-2,-4.608207941E-2,-4.249199480E-2
6.481308486E2,-1.696439460E-2,2.859135345E-2,4.616534710E-2
6.481808486E2,-5.207102001E-2,5.355443060E-2,4.027408082E-3
6.482308486E2,1.555901859E-2,-6.601531059E-2,-3.034773096E-2
6.482808486E2,2.562198043E-2,5.608548597E-2,5.764514674E-3
6.483308486E2,-1.417068299E-2,-1.134528778E-3,3.232505172E-2
6.483808486E2,2.629213035E-2,-1.020551249E-1,-3.636127803E-3
6.484308486E2,1.552742627E-2,8.006105572E-2,-2.541143075E-2
6.484808486E2,-2.644744143E-2,3.552903980E-2,4.701799899E-2
6.485308486E2,8.602081798E-3,-6.712921709E-2,1.457421668E-2
6.485808486E2,4.045204818E-2,6.463017315E-2,8.921274915E-3
6.486308486E2,2.915880457E-2,-3.869916499E-2,4.748132080E-2
6.486808486E2,8.946280926E-3,3.041426465E-2,3.034160286E-2
6.487308486E2,7.255692035E-4,-8.007377386E-3,-2.100372221E-3
6.487808486E2,-1.953370124E-2,-1.263300888E-3,1.400479581E-3
6.488308486E2,7.589971647E-3,2.147451788E-2,1.047120802E-2
6.488808486E2,1.245918591E-2,-9.862367064E-2,-6.474883761E-3
6.489308486E2,4.731123149E-2,4.369811341E-2,-6.873349659E-3
6.489808486E2,-1.377283689E-2,7.145856507E-3,5.161865428E-2
6.490308486E2,-2.931817900E-3,1.895187050E-2,-2.655437216E-2
6.490808486E2,2.320609614E-2,2.213438973E-2,-1.764407754E-2
6.491308486E2,-2.232167125E-2,-9.729418904E-3,2.692204155E-2
6.491808486E2,1.467762608E-2,-1.901192591E-2,-1.615675911E-2
6.492308486E2,3.431752324E-2,-2.068650909E-3,-2.329686284E-2
6.492808486E2,-5.199588835E-3,-5.967036635E-2,1.228209585E-2
6.493308486E2,-3.813785687E-2,3.896234930E-2,2.460552752E-2
6.493808486E2,-2.130685374E-2,-3.299871460E-2,-3.046796657E-3
6.494308486E2,-1.552016754E-2,7.287053764E-2,-2.672051080E-2
6.494808486E2,2.228627726E-2,-2.919201553E-2,-3.417373449E-2
6.495308486E2,-1.313698571E-2,4.126596823E-2,6.139162462E-3
6.495808486E2,-2.646656707E-2,-1.323871594E-2,-1.435558777E-3
6.496308486E2,-2.732991707E-3,3.378801048E-2,2.675912809E-3
6.496808486E2,-2.491097432E-3,1.567653567E-2,1.081345230E-2
6.497308486E2,3.862270340E-2,-1.405814439E-1,-5.024539679E-2
6.497808486E2,4.558278248E-3,5.776291341E-2,-3.839932848E-3
6.498308486E2,-5.611927062E-2,6.524996459E-2,4.615246877E-2
6.498808486E2,2.562776208E-4,4.659746774E-3,3.653409425E-3
6.499308486E2,6.697461009E-2,-1.452655904E-2,-3.401237726E-2
6.499808486E2,2.233201638E-3,-5.169590935E-2,-8.360875770E-3
6.500308486E2,-3.696304560E-2,1.075110678E-2,5.467928946E-2
6.500808486E2,3.077109531E-2,-6.721178070E-4,-3.991691861E-3
6.501308486E2,6.374039222E-3,1.642385870E-2,-3.271869943E-2
6.501808486E2,-1.910709590E-2,-1.921075955E-2,1.386784948E-2
6.502308486E2,-1.544194017E-2,-8.055117913E-3,1.684727147E-2
6.502808486E2,8.523654193E-3,6.490797549E-2,-2.042805776E-2
6.503308486E2,1.036854275E-2,-5.201457068E-2,9.178831242E-4
6.503808486E2,-2.523504570E-2,2.442754433E-2,2.778789960E-2
6.504308486E2,2.593714371E-2,-6.861820072E-2,-3.918641433E-2
6.504808486E2,6.840416696E-3,7.972874492E-2,1.352863386E-2
6.505308486E2,-4.925350472E-2,-4.813216627E-2,6.352736801E-2
6.505808486E2,-1.351348031E-2,2.040150389E-2,-6.325659156E-2
6.506308486E2,1.130266301E-2,-4.524239339E-3,-5.068055168E-2
6.506808486E2,-5.837527663E-2,1.461730432E-2,6.055454910E-2
6.507308486E2,1.375822444E-2,-5.826129392E-2,2.254523803E-3
6.507808486E2,5.556397140E-2,3.360176459E-2,-7.381378859E-2
6.508308486E2,-2.547361702E-2,2.904130146E-2,1.010476239E-2
6.508808486E2,-3.134606034E-2,-3.766552731E-2,4.741300270E-2
6.509308486E2,-2.655526623E-5,-3.340556100E-2,-4.229501635E-2
6.509808486E2,-2.281050198E-3,5.178483576E-2,-3.694494069E-2
6.510308486E2,-4.638176039E-2,-3.687481582E-2,1.408062316E-2
6.510808486E2,-2.521762252E-2,6.700562686E-2,8.323255926E-3
6.511308486E2,2.700673789E-2,-3.007284552E-2,-1.086664759E-2
6.511808486E2,1.466810424E-2,-4.201302305E-2,-1.363820210E-2
6.512308486E2,-2.418118995E-3,1.021682993E-1,-7.674391847E-3
6.512808486E2,6.079972722E-3,-6.955837458E-2,-6.881579291E-3
6.513308486E2,3.651950508E-3,2.590787597E-3,1.094177924E-2
6.513808486E2,-2.621393651E-3,5.366889760E-2,1.104219933E-3
6.514308486E2,3.896696726E-3,-9.582170844E-2,1.682289690E-2
6.514808486E2,8.681051433E-3,5.886354297E-2,-1.898730546E-2
6.515308486E2,2.166434005E-2,6.778886542E-3,1.912264526E-2
6.515808486E2,2.164170146E-2,-2.335244790E-2,7.732716948E-2
6.516308486E2,2.984735742E-2,-3.156200051E-2,-3.182861954E-2
6.516808486E2,9.252061136E-3,8.900401741E-2,-4.293304682E-2
6.517308486E2,3.622605931E-3,-3.595199063E-2,6.148415804E-2
6.517808486E2,7.331921719E-3,-8.144833148E-2,4.169901460E-2
6.518308486E2,1.720976830E-2,8.165461570E-2,-3.640048206E-2
6.518808486E2,4.337270744E-3,-4.941474274E-2,-1.621456258E-2
6.519308486E2,-9.436323307E-3,4.317036644E-2,2.404888906E-2
6.519808486E2,-1.816418488E-3,-2.183064818E-2,2.176640555E-2
6.520308486E2,-6.349357776E-3,4.454056174E-2,2.828375623E-2
6.520808486E2,7.020437624E-3,-6.717488170E-2,-2.719703875E-2
6.521308486E2,2.388602123E-2,6.784058362E-2,-1.817576215E-2
6.521808486E2,-8.769631386E-3,-6.737575680E-2,3.848280385E-2
6.522308486E2,-2.706736699E-2,4.201105610E-2,8.414780721E-3
6.522808486E2,1.448930521E-2,5.623823963E-3,-3.248981014E-2
6.523308486E2,-1.274151262E-2,-2.766649053E-2,-1.347739995E-2
6.523808486E2,-3.839204460E-2,-4.921674356E-2,3.215930983E-2
6.524308486E2,5.837141536E-3,9.243208170E-2,-3.309637308E-2
6.524808486E2,2.502172068E-2,-3.998883441E-2,-2.260268852E-2
6.525308486E2,-4.243201017E-2,3.921615332E-2,3.473524377E-2
6.525808486E2,-1.041250769E-2,-3.055991605E-2,2.247606590E-2
6.526308486E2,2.073066682E-2,-2.373979613E-2,-5.686691776E-2
6.526808486E2,-5.513351411E-3,1.021905150E-2,-1.648166403E-2
6.527308486E2,-2.492954209E-2,-1.472650282E-2,1.559181884E-2
6.527808486E2,1.740342937E-3,4.845820367E-2,-3.060786426E-2
6.528308486E2,2.844519541E-2,-4.313806538E-3,-3.864743188E-2
6.528808486E2,-7.972319610E-3,7.032714784E-4,3.117742948E-2
6.529308486E2,-3.878208250E-2,-4.167394713E-2,3.447284922E-2
6.529808486E2,1.395874284E-2,5.236232653E-2,-5.193256773E-3
6.530308486E2,1.530615147E-2,-1.547409501E-2,3.822359722E-3
6.530808486E2,-1.310152281E-2,2.289528772E-2,1.156334206E-2
6.531308486E2,8.463378763E-4,2.523513278E-3,1.066437364E-2
6.531808486E2,1.558219455E-2,-1.421635505E-2,-5.161067471E-2
6.532308486E2,6.675668061E-3,-9.861758910E-3,-1.895222440E-2
6.532808486E2,-2.744967490E-2,4.771626368E-2,3.976900131E-2
6.533308486E2,-2.962734085E-3,-5.209637806E-2,1.932529546E-2
6.533808486E2,4.204368591E-2,6.904003769E-2,-2.317100391E-2
