"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.510140840E2,1.069533348E1,-1.495532691E-1,-1.426948756E-1
7.510640840E2,1.016353703E1,3.757349215E-3,1.567399502E-1
7.511140840E2,1.178527546E1,-6.331604719E-2,-3.726608157E-1
7.511640840E2,9.483221054E0,9.239005297E-2,3.675420880E-1
7.512140840E2,9.092758179E0,7.801718265E-2,-1.283219904E-1
7.512640840E2,1.090853119E1,-9.445726871E-2,2.118359655E-1
7.513140840E2,8.486701965E0,-1.639261395E-1,1.184123009E-1
7.513640840E2,8.438792229E0,-1.639261395E-1,8.825699687E-1
7.514140840E2,9.888056755E0,-3.936126456E-2,-5.092030764E-1
7.514640840E2,8.728645325E0,8.041266352E-2,1.854856908E-1
7.515140840E2,8.158521652E0,1.331131905E-1,-1.618586928E-1
7.515640840E2,9.289187431E0,-1.208075359E-1,-2.768416405E-1
7.516140840E2,8.642408371E0,-7.768892497E-2,3.891013861E-1
7.516640840E2,9.210136414E0,-1.806944907E-1,-4.085929394E-1
7.517140840E2,9.830565453E0,1.094378624E-2,-2.888190746E-1
7.517640840E2,9.782655716E0,-2.259291336E-2,1.301124692E-2
7.518140840E2,9.809005737E0,3.757349215E-3,3.457054496E-2
7.518640840E2,1.057316399E1,6.152828224E-3,-1.139491349E-1
7.519140840E2,9.950339317E0,-1.780195720E-2,-1.522767693E-1
7.519640840E2,9.119108200E0,-5.852509290E-2,-1.906044334E-1
7.520140840E2,8.946634293E0,-8.487536013E-2,1.543444693E-1
7.520640840E2,9.490406990E0,-2.019743621E-2,-1.331129521E-1
7.521140840E2,9.739537239E0,-8.220043033E-3,-3.250284493E-2
7.521640840E2,9.265232086E0,3.757349215E-3,-6.843502820E-2
7.522140840E2,1.013239574E1,-1.519487500E-1,1.232032552E-1
7.522640840E2,1.114568329E1,-1.064346656E-1,1.303896904E-1
7.523140840E2,9.677254677E0,-1.255984902E-1,-2.073727697E-1
7.523640840E2,1.032882500E1,-2.019743621E-2,-1.163445860E-1
7.524140840E2,8.481910706E0,-2.019743621E-2,-8.999432623E-2
7.524640840E2,1.070491505E1,3.010761365E-2,5.133889616E-2
7.525140840E2,9.545503616E0,-4.894318059E-2,1.591354311E-1
7.525640840E2,1.028810215E1,-5.612961575E-2,-4.687573016E-2
7.526140840E2,1.173257542E1,-1.830899715E-1,-2.672597766E-1
7.526640840E2,9.332305908E0,-3.457030654E-2,2.977959812E-2
7.527140840E2,9.219717979E0,-4.894318059E-2,1.423670799E-1
7.527640840E2,9.976689339E0,1.813022047E-2,-9.238980711E-2
7.528140840E2,7.794408798E0,-2.019743621E-2,-3.489832580E-2
7.528640840E2,1.042703915E1,-9.445726871E-2,1.878811717E-1
7.529140840E2,1.216855240E1,-1.567397118E-1,-3.942201138E-1
7.529640840E2,1.009167290E1,-2.738387138E-2,1.232032552E-1
7.530140840E2,9.832961082E0,9.718101472E-2,-9.238980711E-2
7.530640840E2,9.102339745E0,4.687596112E-2,3.699375391E-1
7.531140840E2,8.766972542E0,-3.936126456E-2,1.759037822E-1
7.531640840E2,1.032403374E1,-3.217482939E-2,8.487559855E-2
7.532140840E2,1.033601093E1,-6.092057377E-2,-7.801695168E-2
7.532640840E2,9.246068954E0,-1.519487500E-1,-1.426948756E-1
7.533140840E2,9.322724342E0,-2.669317424E-1,-5.166669190E-2
7.533640840E2,1.312195301E1,-5.824564490E-3,9.445751458E-2
7.534140840E2,8.723854065E0,-4.415222257E-2,-9.478528798E-2
7.534640840E2,7.370409012E0,5.645787716E-2,2.837003171E-1
7.535140840E2,1.000543499E1,1.361871138E-3,-8.520336449E-2
7.535640840E2,1.149542332E1,-1.615306586E-1,9.445751458E-2
7.536140840E2,1.107381916E1,-6.810700893E-2,-1.235310286E-1
7.536640840E2,9.332305908E0,-3.217482939E-2,1.136213392E-1
7.537140840E2,9.320328712E0,4.208500683E-2,-4.014065266E-1
7.537640840E2,1.164394283E1,-5.824564490E-3,-1.882089525E-1
7.538140840E2,9.703604698E0,-9.685274959E-2,3.771239817E-1
7.538640840E2,9.052035332E0,-1.780195720E-2,-3.582879305E-1
7.539140840E2,1.123671150E1,-1.759035289E-1,-4.684799314E-1
7.539640840E2,9.301164627E0,-2.094402313E-1,-8.280791342E-2
7.540140840E2,8.925074577E0,-5.373413488E-2,-3.031919003E-1
7.540640840E2,1.068814659E1,-8.727083355E-2,1.543444693E-1
7.541140840E2,8.448374748E0,-8.966631442E-2,6.837452054E-1
7.541640840E2,8.398069382E0,-4.415222257E-2,-8.280791342E-2
7.542140840E2,1.086780739E1,-2.286040634E-1,-7.801695168E-2
7.542640840E2,1.026654243E1,-8.008439839E-2,-7.322598994E-2
7.543140840E2,8.469933510E0,-2.498839423E-2,-7.083050907E-2
7.543640840E2,9.559876442E0,3.729404882E-2,2.525590956E-1
7.544140840E2,9.574249268E0,5.166692287E-2,-4.208476841E-2
7.544640840E2,8.122589111E0,-9.924823046E-2,-3.990110755E-1
7.545140840E2,9.449684143E0,-9.445726871E-2,6.571176648E-2
7.545640840E2,1.029049683E1,-4.415222257E-2,-8.280791342E-2
7.546140840E2,8.429210663E0,-1.160165817E-1,1.519489884E-1
7.546640840E2,9.310746193E0,6.603979319E-2,-1.573449373E-2
7.547140840E2,1.121515179E1,-1.854854524E-1,7.768915594E-2
7.547640840E2,1.004376316E1,1.573474333E-2,3.696602583E-2
7.548140840E2,1.088697147E1,-2.498839423E-2,1.878811717E-1
7.548640840E2,1.097560406E1,-1.232030168E-1,-2.552823424E-1
7.549140840E2,8.275899887E0,-1.064346656E-1,-8.520336449E-2
7.549640840E2,1.061867809E1,1.361871138E-3,-1.259265095E-1
7.550140840E2,9.332305908E0,5.645787716E-2,5.711577535E-1
7.550640840E2,8.268712997E0,-1.136211008E-1,-1.259265095E-1
7.551140840E2,1.013000011E1,-1.974628419E-1,1.663218737E-1
7.551640840E2,1.089415741E1,-1.088301465E-1,-5.885310471E-2
7.552140840E2,9.729955673E0,-8.220043033E-3,1.208077744E-1
7.552640840E2,1.044380760E1,-5.133865774E-2,3.076550961E-1
7.553140840E2,1.075522041E1,8.280814439E-2,-2.552823424E-1
7.553640840E2,9.442498207E0,-6.331604719E-2,1.878811717E-1
7.554140840E2,9.305955887E0,-2.932820022E-1,-8.520336449E-2
7.554640840E2,9.516757965E0,-1.375758797E-1,1.830902100E-1
7.555140840E2,8.386092186E0,-1.780195720E-2,-8.280791342E-2
7.555640840E2,1.003657627E1,-8.008439839E-2,-3.010737896E-2
7.556140840E2,1.088697147E1,-2.977934852E-2,-1.094354689E-2
7.556640840E2,1.033361626E1,5.406239629E-2,1.184123009E-1
7.557140840E2,9.988666534E0,3.757349215E-3,1.591354311E-1
7.557640840E2,9.638927460E0,-1.471577883E-1,-6.124858558E-2
7.558140840E2,9.198159218E0,-1.639261395E-1,8.220285177E-3
7.558640840E2,8.644804001E0,-1.423668414E-1,3.696602583E-2
7.559140840E2,9.622159004E0,-5.824564490E-3,1.543444693E-1
7.559640840E2,1.267160320E1,5.166692287E-2,1.780219376E-2
7.560140840E2,1.075522041E1,-9.445726871E-2,-2.792371511E-1
7.560640840E2,8.661571503E0,-4.175674170E-2,-2.025818378E-1
7.561140840E2,9.698814392E0,-1.112256199E-1,2.286043167E-1
7.561640840E2,1.026175117E1,-1.806944907E-1,-1.043672115E-1
7.562140840E2,9.238882065E0,9.957648814E-2,-3.463104963E-1
7.562640840E2,1.088697147E1,-5.612961575E-2,1.327851713E-1
7.563140840E2,1.123910713E1,3.968952596E-2,-2.052545547E-2
7.563640840E2,1.132773972E1,-1.782990098E-1,2.956777215E-1
7.564140840E2,9.820983887E0,6.124883145E-2,-4.448024929E-2
7.564640840E2,9.983876228E0,-3.457030654E-2,3.675420880E-1
7.565140840E2,1.060909557E1,-3.429085948E-3,-2.576778531E-1
7.565640840E2,8.192057610E0,1.882092059E-1,-3.774517179E-1
7.566140840E2,9.128689766E0,-5.824564490E-3,-1.355084330E-1
7.566640840E2,1.018509579E1,-4.654769972E-2,1.998585612E-1
7.567140840E2,9.109526634E0,-8.008439839E-2,2.837003171E-1
7.567640840E2,9.672463417E0,-6.331604719E-2,1.854856908E-1
7.568140840E2,9.444893837E0,-1.540647820E-2,-3.582879305E-1
7.568640840E2,8.735831261E0,-8.727083355E-2,1.902766526E-1
7.569140840E2,8.754995346E0,9.478553385E-2,6.810724735E-2
7.569640840E2,9.516757965E0,-6.092057377E-2,3.696602583E-2
7.570140840E2,9.229300499E0,6.152828224E-3,-1.474858075E-1
7.570640840E2,9.813796997E0,-1.663216203E-1,3.696602583E-2
7.571140840E2,9.883265495E0,-2.977934852E-2,-3.295421600E-1
7.571640840E2,9.435311317E0,-5.852509290E-2,2.738411725E-2
7.572140840E2,9.682045937E0,-1.591351777E-1,-1.211355478E-1
7.572640840E2,1.019946957E1,-1.591351777E-1,-4.876437783E-1
7.573140840E2,9.246068954E0,-9.206179529E-2,-1.402993947E-1
7.573640840E2,9.449684143E0,2.052569762E-2,-6.603954732E-2
7.574140840E2,1.067137814E1,-1.663216203E-1,-1.283219904E-1
7.574640840E2,8.465142250E0,-1.136211008E-1,3.555646539E-1
7.575140840E2,9.392192841E0,-1.232030168E-1,-3.489832580E-2
7.575640840E2,1.081271172E1,-2.498839423E-2,9.445751458E-2
7.576140840E2,9.543107986E0,-8.008439839E-2,1.184123009E-1
7.576640840E2,1.104986382E1,-3.696578741E-2,5.373437703E-2
7.577140840E2,1.282251835E1,7.322622836E-2,-2.361185402E-1
7.577640840E2,8.889142036E0,5.406239629E-2,1.136213392E-1
7.578140840E2,9.217323303E0,-1.950673610E-1,-5.406214297E-2
7.578640840E2,1.111214638E1,-1.184120551E-1,-2.433049530E-1
7.579140840E2,8.474724770E0,-1.780195720E-2,2.741183937E-1
7.579640840E2,9.653300285E0,1.091584042E-1,6.810724735E-2
7.580140840E2,9.866497993E0,-9.445726871E-2,4.274290204E-1
7.580640840E2,8.834046364E0,-2.022538036E-1,3.747285008E-1
7.581140840E2,1.047974014E1,-1.735080630E-1,-1.259265095E-1
7.581640840E2,8.893933296E0,3.729404882E-2,6.331628561E-2
7.582140840E2,9.083175659E0,-1.255984902E-1,3.028641343E-1
7.582640840E2,9.418542862E0,-2.019743621E-2,3.148415387E-1
7.583140840E2,7.619538784E0,3.010761365E-2,1.759037822E-1
7.583640840E2,7.159606934E0,2.292117849E-2,-2.265366167E-1
7.584140840E2,1.389569283E1,-6.092057377E-2,-2.313275784E-1
7.584640840E2,1.212543392E1,8.548307233E-3,9.445751458E-2
7.585140840E2,1.135888100E1,-1.327849180E-1,-1.666496545E-1
7.585640840E2,1.038631630E1,-1.495532691E-1,-1.355084330E-1
7.586140840E2,8.283085823E0,-9.924823046E-2,-1.091581732E-1
7.586640840E2,7.902204990E0,2.531665564E-2,-1.043672115E-1
7.587140840E2,1.069054222E1,-2.977934852E-2,1.375761330E-1
7.587640840E2,1.101153660E1,-3.457030654E-2,7.050272822E-2
7.588140840E2,1.051567268E1,-1.495532691E-1,-2.313275784E-1
7.588640840E2,1.073605633E1,-1.540647820E-2,-8.041243255E-2
7.589140840E2,1.040068913E1,-1.061552204E-2,-2.001863569E-1
7.589640840E2,1.045818043E1,3.757349215E-3,-3.870336413E-1
7.590140840E2,1.084385300E1,-2.190221548E-1,-1.331129521E-1
7.590640840E2,9.389797211E0,-1.447623074E-1,-1.906044334E-1
7.591140840E2,1.037913036E1,-1.759035289E-1,3.217506409E-2
7.591640840E2,1.077677917E1,-1.399713606E-1,2.142314464E-1
7.592140840E2,8.858000755E0,2.771213278E-2,-3.103783727E-1
7.592640840E2,1.036475754E1,-2.333950251E-1,-9.238980711E-2
7.593140840E2,9.049639702E0,-1.232030168E-1,2.932822406E-1
7.593640840E2,8.089052200E0,-9.685274959E-2,-2.121637315E-1
7.594140840E2,9.605390549E0,-5.852509290E-2,3.579601645E-1
7.594640840E2,8.898724556E0,-1.112256199E-1,-1.786270291E-1
7.595140840E2,8.759786606E0,-5.133865774E-2,2.259315550E-2
7.595640840E2,1.021144676E1,-5.852509290E-2,-8.280791342E-2
7.596140840E2,9.363447189E0,-4.175674170E-2,1.782992631E-1
7.596640840E2,9.059221268E0,4.448048398E-2,6.331628561E-2
7.597140840E2,1.000064468E1,-1.040391847E-1,-8.548066020E-3
7.597640840E2,9.991062164E0,-2.738387138E-2,-2.292093635E-2
7.598140840E2,1.027372932E1,-1.033606939E-3,-5.427397490E-1
7.598640840E2,1.066898251E1,3.010761365E-2,2.932822406E-1
7.599140840E2,8.211221695E0,-4.175674170E-2,9.206203371E-2
7.599640840E2,8.330995560E0,3.250309080E-2,4.681521654E-1
7.600140840E2,8.211221695E0,-5.373413488E-2,-2.531641722E-2
7.600640840E2,8.592103004E0,-5.852509290E-2,-1.355084330E-1
7.601140840E2,1.201284599E1,-2.977934852E-2,-1.834179908E-1
7.601640840E2,1.413763618E1,-1.780195720E-2,1.974630952E-1
7.602140840E2,7.657866478E0,-1.061552204E-2,1.782992631E-1
7.602640840E2,9.344283104E0,-5.852509290E-2,2.477681339E-1
7.603140840E2,1.177808952E1,-1.088301465E-1,5.133889616E-2
7.603640840E2,7.231471062E0,6.603979319E-2,1.780219376E-2
7.604140840E2,9.507175446E0,5.885335803E-2,1.255987287E-1
7.604640840E2,8.117797852E0,4.208500683E-2,4.894341528E-2
7.605140840E2,6.266093254E0,-7.529344410E-2,6.571176648E-2
7.605640840E2,1.021863270E1,-1.519487500E-1,-1.091581732E-1
7.606140840E2,1.125347996E1,-1.878809333E-1,2.525590956E-1
7.606640840E2,9.926384926E0,-3.696578741E-2,-3.729380667E-2
7.607140840E2,1.168466568E1,-1.136211008E-1,4.513838291E-1
7.607640840E2,1.145230484E1,-4.654769972E-2,-1.573449373E-2
7.608140840E2,8.278295517E0,-6.571152806E-2,7.050272822E-2
7.608640840E2,8.992147446E0,-1.301100012E-2,-9.238980711E-2
7.609140840E2,9.559876442E0,-2.118357122E-1,-8.999432623E-2
7.609640840E2,1.071689224E1,-1.711125821E-1,9.445751458E-2
7.610140840E2,1.000064468E1,-1.782990098E-1,-1.333902776E-2
7.610640840E2,1.011323166E1,-1.232030168E-1,7.768915594E-2
7.611140840E2,1.160321999E1,4.927144200E-2,8.008463681E-2
7.611640840E2,1.080073452E1,-5.373413488E-2,1.088303849E-1
7.612140840E2,1.049171734E1,-1.615306586E-1,3.555646539E-1
7.612640840E2,9.138272285E0,-1.088301465E-1,-2.313275784E-1
7.613140840E2,9.607786179E0,-7.289796323E-2,2.309997976E-1
7.613640840E2,9.943152428E0,1.786272973E-1,-9.957624972E-2
7.614140840E2,9.995853424E0,3.489857167E-2,1.780219376E-2
7.614640840E2,9.909616470E0,1.361871138E-3,-6.152585149E-3
7.615140840E2,1.134450817E1,-9.924823046E-2,-2.457004339E-1
7.615640840E2,9.945548058E0,-7.289796323E-2,3.819149435E-1
7.616140840E2,1.010604572E1,-2.333950251E-1,8.966655284E-2
7.616640840E2,9.787446976E0,-5.612961575E-2,-3.295421600E-1
7.617140840E2,9.277210236E0,-1.447623074E-1,2.142314464E-1
7.617640840E2,1.050848579E1,-1.687171012E-1,1.926721334E-1
7.618140840E2,1.022102833E1,8.759909868E-2,-6.026267409E-1
7.618640840E2,9.049639702E0,-3.457030654E-2,-3.534969687E-1
7.619140840E2,9.876079559E0,-1.279939711E-1,2.166269124E-1
7.619640840E2,9.224509239E0,8.548307233E-3,1.567399502E-1
7.620140840E2,7.940532684E0,-9.206179529E-2,8.220285177E-3
7.620640840E2,8.731040955E0,2.052569762E-2,-1.361623406E-3
7.621140840E2,8.759786606E0,2.531665564E-2,-3.726608157E-1
7.621640840E2,8.105820656E0,-1.540647820E-2,2.717229128E-1
7.622140840E2,9.164622307E0,-4.654769972E-2,-1.211355478E-1
7.622640840E2,1.050609016E1,-2.501633763E-1,2.693274617E-1
7.623140840E2,9.809005737E0,1.333926339E-2,2.309997976E-1
7.623640840E2,1.000783062E1,-1.232030168E-1,1.375761330E-1
7.624140840E2,9.641322136E0,-2.019743621E-2,1.423670799E-1
7.624640840E2,1.007730007E1,-8.487536013E-2,8.008463681E-2
7.625140840E2,9.519153595E0,-8.487536013E-2,-7.083050907E-2
7.625640840E2,1.029289246E1,-8.966631442E-2,-1.139491349E-1
7.626140840E2,1.063305092E1,-1.064346656E-1,-2.121637315E-1
7.626640840E2,9.938362122E0,-2.977934852E-2,-6.364406645E-2
7.627140840E2,1.223802090E1,-9.206179529E-2,1.255987287E-1
7.627640840E2,1.008448601E1,-5.133865774E-2,-6.843502820E-2
7.628140840E2,1.037433910E1,-2.022538036E-1,-2.265366167E-1
7.628640840E2,1.055160427E1,-1.687171012E-1,-3.757104278E-3
7.629140840E2,8.213617325E0,-1.160165817E-1,2.573500574E-1
7.629640840E2,8.754995346E0,-5.824564490E-3,-1.690451354E-1
7.630140840E2,8.958611488E0,6.603979319E-2,-3.968928754E-2
7.630640840E2,8.513051987E0,4.687596112E-2,-6.124858558E-2
7.631140840E2,1.099237251E1,-1.782990098E-1,1.351806521E-1
7.631640840E2,1.112891483E1,-2.046492845E-1,5.824804306E-3
7.632140840E2,1.116724205E1,-5.373413488E-2,-2.241411358E-1
7.632640840E2,1.014197731E1,-1.301100012E-2,-2.528868914E-1
7.633140840E2,7.952510357E0,1.163448468E-1,-1.019717306E-1
7.633640840E2,8.980170250E0,-3.696578741E-2,2.837003171E-1
7.634140840E2,1.356032562E1,-1.806944907E-1,-1.642541736E-1
7.634640840E2,7.566838264E0,7.562170178E-2,-2.049773186E-1
7.635140840E2,7.557256222E0,-3.696578741E-2,3.936150670E-2
7.635640840E2,9.186182022E0,-9.445726871E-2,1.735083014E-1
7.636140840E2,1.121036148E1,-1.639261395E-1,-3.729380667E-2
7.636640840E2,1.058514118E1,-1.279939711E-1,-1.211355478E-1
7.637140840E2,8.915493011E0,2.771213278E-2,8.220285177E-3
7.637640840E2,1.092529869E1,1.259267628E-1,-3.175647855E-1
7.638140840E2,1.120796585E1,-1.423668414E-1,-1.187400669E-1
7.638640840E2,1.162717438E1,-1.902763993E-1,2.477681339E-1
7.639140840E2,1.123192024E1,-1.759035289E-1,2.094404846E-1
7.639640840E2,9.497593880E0,-5.852509290E-2,-5.166669190E-2
7.640140840E2,1.090613556E1,8.548307233E-3,3.196325004E-1
7.640640840E2,1.001980782E1,6.603979319E-2,8.178920746E-1
7.641140840E2,9.198159218E0,8.520361781E-2,-2.792371511E-1
7.641640840E2,1.056358147E1,2.052569762E-2,-5.762764812E-1
7.642140840E2,1.046776295E1,-4.654769972E-2,5.999034643E-1
7.642640840E2,8.687922478E0,-1.495532691E-1,2.118359655E-1
7.643140840E2,9.593413353E0,-1.447623074E-1,3.196325004E-1
7.643640840E2,8.822069168E0,5.166692287E-2,8.487559855E-2
7.644140840E2,8.362136841E0,6.843526661E-2,3.316099048E-1
7.644640840E2,9.135876656E0,9.478553385E-2,3.387963176E-1
7.645140840E2,9.042452812E0,-2.259291336E-2,-3.489832580E-2
7.645640840E2,8.347764015E0,-4.175674170E-2,1.088303849E-1
7.646140840E2,9.926384926E0,-1.447623074E-1,-1.977908760E-1
7.646640840E2,1.031205654E1,3.757349215E-3,-1.139491349E-1
7.647140840E2,9.523943901E0,-1.780195720E-2,1.208077744E-1
7.647640840E2,9.777864456E0,-1.687171012E-1,-1.906044334E-1
7.648140840E2,7.224284649E0,-7.050248235E-2,-1.762315780E-1
7.648640840E2,1.004136753E1,-6.331604719E-2,1.878811717E-1
7.649140840E2,9.279604912E0,2.409097403E-1,-5.645762384E-2
7.649640840E2,9.521548271E0,2.292117849E-2,1.567399502E-1
7.650140840E2,1.268358040E1,-3.457030654E-2,4.894341528E-2
7.650640840E2,9.701210022E0,-4.175674170E-2,-6.124858558E-2
7.651140840E2,9.660486221E0,-2.813045979E-1,-2.025818378E-1
7.651640840E2,1.001501751E1,-1.471577883E-1,1.279942095E-1
7.652140840E2,8.546588898E0,-2.259291336E-2,1.543444693E-1
7.652640840E2,9.444893837E0,-1.327849180E-1,1.782992631E-1
7.653140840E2,9.998249054E0,-7.768892497E-2,-1.474858075E-1
7.653640840E2,1.045578575E1,-2.259291336E-2,2.214178741E-1
7.654140840E2,1.085583019E1,7.801718265E-2,-3.726608157E-1
7.654640840E2,1.059232712E1,-9.445726871E-2,-1.618586928E-1
7.655140840E2,1.004615879E1,-6.092057377E-2,-1.594632119E-1
7.655640840E2,9.902429581E0,-2.669317424E-1,1.112258583E-1
7.656140840E2,8.393278122E0,-4.415222257E-2,-1.570677310E-1
7.656640840E2,8.053120613E0,-1.040391847E-1,1.088303849E-1
7.657140840E2,1.180443954E1,3.729404882E-2,1.711128205E-1
7.657640840E2,6.967968464E0,1.355086714E-1,1.301124692E-2
7.658140840E2,4.742568970E0,1.333926339E-2,1.854856908E-1
7.658640840E2,8.846023560E0,-1.088301465E-1,-1.882089525E-1
7.659140840E2,9.241277695E0,-1.830899715E-1,5.824804306E-3
7.659640840E2,1.050848579E1,1.573474333E-2,-8.041243255E-2
7.660140840E2,1.087259865E1,4.927144200E-2,-6.603954732E-2
7.660640840E2,1.202961445E1,9.239005297E-2,-2.337230593E-1
7.661140840E2,1.188349056E1,-4.654769972E-2,-1.810225099E-1
7.661640840E2,1.287282276E1,-6.571152806E-2,-1.163445860E-1
7.662140840E2,1.210387421E1,-4.654769972E-2,-9.478528798E-2
7.662640840E2,1.037194347E1,-5.373413488E-2,3.435872793E-1
7.663140840E2,1.066419220E1,-1.447623074E-1,-1.666496545E-1
7.663640840E2,1.081031609E1,4.448048398E-2,5.824804306E-3
7.664140840E2,9.770678520E0,-1.639261395E-1,-1.091581732E-1
7.664640840E2,9.952734947E0,4.208500683E-2,-1.094354689E-2
7.665140840E2,1.027612400E1,-2.525588572E-1,5.424119830E-1
7.665640840E2,8.146544456E0,-1.064346656E-1,5.687622428E-1
7.666140840E2,9.061616898E0,6.364431232E-2,-1.402993947E-1
7.666640840E2,8.776555061E0,-1.301100012E-2,-9.478528798E-2
7.667140840E2,7.861482143E0,-8.727083355E-2,1.543444693E-1
7.667640840E2,9.526339531E0,-8.008439839E-2,-2.864235640E-1
7.668140840E2,9.820983887E0,6.124883145E-2,8.220285177E-3
7.668640840E2,8.465142250E0,2.771213278E-2,-2.600733042E-1
7.669140840E2,1.010125446E1,-3.696578741E-2,2.977959812E-2
7.669640840E2,9.837751389E0,-3.696578741E-2,-3.199602365E-1
7.670140840E2,9.866497993E0,3.250309080E-2,-8.548066020E-3
7.670640840E2,1.068335533E1,-1.687171012E-1,1.208077744E-1
7.671140840E2,1.033122063E1,-3.696578741E-2,-4.448024929E-2
7.671640840E2,9.701210022E0,-1.303894520E-1,9.445751458E-2
7.672140840E2,8.769368172E0,-5.373413488E-2,-1.618586928E-1
7.672640840E2,8.002815247E0,9.478553385E-2,-1.812997460E-2
7.673140840E2,9.892848015E0,7.801718265E-2,-8.999432623E-2
7.673640840E2,1.008209038E1,2.531665564E-2,7.768915594E-2
7.674140840E2,9.495198250E0,-2.405814528E-1,-2.241411358E-1
7.674640840E2,1.055399990E1,-2.813045979E-1,4.849205017E-1
7.675140840E2,1.043662167E1,-1.375758797E-1,3.696602583E-2
7.675640840E2,8.192057610E0,1.043674499E-1,2.019767463E-2
7.676140840E2,8.371719360E0,-1.061552204E-2,9.445751458E-2
7.676640840E2,9.622159004E0,-4.654769972E-2,2.932822406E-1
7.677140840E2,9.214927673E0,-5.133865774E-2,-5.166669190E-2
7.677640840E2,9.545503616E0,-1.711125821E-1,-3.968928754E-2
7.678140840E2,9.777864456E0,-1.112256199E-1,-1.402993947E-1
7.678640840E2,9.234090805E0,3.757349215E-3,1.399716139E-1
7.679140840E2,8.381300926E0,-5.852509290E-2,-1.570677310E-1
7.679640840E2,9.538316727E0,-1.136211008E-1,9.445751458E-2
7.680140840E2,1.047494888E1,-1.136211008E-1,-8.548066020E-3
7.680640840E2,1.004615879E1,-3.696578741E-2,-1.091581732E-1
7.681140840E2,1.214938831E1,-8.220043033E-3,1.016439497E-1
7.681640840E2,1.236019039E1,-5.852509290E-2,-2.073727697E-1
7.682140840E2,1.154333210E1,-1.351803988E-1,3.429323435E-3
7.682640840E2,1.097320843E1,-5.824564490E-3,-1.283219904E-1
7.683140840E2,9.229300499E0,6.603979319E-2,-3.250284493E-2
7.683640840E2,8.683131218E0,-8.008439839E-2,1.591354311E-1
7.684140840E2,9.892848015E0,-3.936126456E-2,-4.687573016E-2
7.684640840E2,9.190972328E0,-8.008439839E-2,-1.882089525E-1
7.685140840E2,8.735831261E0,-6.810700893E-2,6.331628561E-2
7.685640840E2,1.036954784E1,-5.612961575E-2,-3.175647855E-1
7.686140840E2,9.006521225E0,-9.206179529E-2,-3.127738237E-1
7.686640840E2,9.952734947E0,-5.373413488E-2,-2.771189809E-2
7.687140840E2,1.015635014E1,1.067629233E-1,1.447625607E-1
7.687640840E2,8.584916115E0,-1.301100012E-2,5.852533877E-2
7.688140840E2,9.662881851E0,-8.487536013E-2,5.612985790E-2
7.688640840E2,1.234102726E1,-2.621407807E-1,-1.361623406E-3
7.689140840E2,6.730816364E0,-1.998583227E-1,1.495535225E-1
7.689640840E2,8.424419403E0,-7.768892497E-2,2.022540420E-1
7.690140840E2,9.425729752E0,-2.498839423E-2,-1.426948756E-1
7.690640840E2,1.014916420E1,-1.759035289E-1,3.651465774E-1
7.691140840E2,1.266202068E1,-9.445726871E-2,-2.624688148E-1
7.691640840E2,1.161998749E1,-1.088301465E-1,-1.474858075E-1
7.692140840E2,1.120557022E1,6.152828224E-3,1.136213392E-1
7.692640840E2,1.256620216E1,-1.447623074E-1,3.986833096E-1
7.693140840E2,1.170622540E1,-1.780195720E-2,4.894341528E-2
7.693640840E2,1.093727684E1,-1.447623074E-1,-1.331129521E-1
7.694140840E2,1.025696087E1,-1.232030168E-1,-6.026267409E-1
7.694640840E2,9.502385139E0,-7.768892497E-2,-2.720506787E-1
7.695140840E2,9.959920883E0,1.570679843E-1,5.639712811E-1
7.695640840E2,9.061616898E0,-2.908865213E-1,-6.673046350E-1
7.696140840E2,8.520238876E0,-1.519487500E-1,-1.834179908E-1
7.696640840E2,1.013479137E1,-6.810700893E-2,-9.718076885E-2
7.697140840E2,9.150249481E0,-1.830899715E-1,3.364008665E-1
7.697640840E2,8.752599716E0,-9.924823046E-2,-2.672597766E-1
7.698140840E2,9.521548271E0,-2.286040634E-1,6.118808985E-1
7.698640840E2,6.673324585E0,-1.033606939E-3,2.908867598E-1
7.699140840E2,7.873459339E0,-8.008439839E-2,-6.152585149E-3
7.699640840E2,9.979084969E0,-2.259291336E-2,-7.083050907E-2
7.700140840E2,7.835131645E0,-1.780195720E-2,2.977959812E-2
7.700640840E2,9.279604912E0,-8.727083355E-2,6.142763495E-1
7.701140840E2,1.053004551E1,-1.279939711E-1,7.289820910E-2
7.701640840E2,9.907220840E0,-2.309995443E-1,5.824804306E-3
7.702140840E2,9.478429794E0,-5.612961575E-2,-3.757104278E-3
7.702640840E2,1.015874577E1,4.687596112E-2,2.309997976E-1
7.703140840E2,9.528735161E0,9.718101472E-2,1.540671289E-2
7.703640840E2,8.680735588E0,-6.331604719E-2,-2.052545547E-2
7.704140840E2,8.309436798E0,-2.286040634E-1,3.217506409E-2
7.704640840E2,7.212307453E0,-4.654769972E-2,2.190223932E-1
7.705140840E2,6.905685902E0,-4.175674170E-2,-7.562147081E-2
7.705640840E2,1.033601093E1,5.166692287E-2,-1.498812884E-1
7.706140840E2,1.161519718E1,3.010761365E-2,1.926721334E-1
7.706640840E2,1.137085819E1,4.687596112E-2,-7.083050907E-2
7.707140840E2,9.133481026E0,-6.092057377E-2,-1.187400669E-1
