"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.920263335E2,-1.066229630E1,-9.836842120E-2,-2.384968996E-1
4.920763335E2,-1.146729088E1,6.086418405E-2,2.621123791E-1
4.921263335E2,-9.174810410E0,-5.525005609E-2,-2.433435619E-1
4.921763335E2,-8.112529755E0,-1.330338269E-1,4.715375304E-1
4.922263335E2,-1.099981117E1,-2.928501368E-2,-3.575168848E-1
4.922763335E2,-7.813858032E0,1.423402689E-2,1.780632287E-1
4.923263335E2,-8.405884743E0,7.315061986E-2,1.792993993E-1
4.923763335E2,-9.079015732E0,5.312314257E-3,-2.845610976E-1
4.924263335E2,-1.023207664E1,-1.711519063E-1,2.097639143E-1
4.924763335E2,-1.034536171E1,-1.326727569E-1,-2.881025076E-1
4.925263335E2,-9.622029305E0,1.011102200E-1,1.785541773E-1
4.925763335E2,-1.059966564E1,2.370095998E-2,-1.004641131E-1
4.926263335E2,-1.241568375E1,-1.255852580E-1,-5.986901373E-2
4.926763335E2,-1.195012379E1,-4.868856072E-2,8.763274178E-3
4.927263335E2,-1.022279930E1,2.180538327E-2,-1.212416440E-1
4.927763335E2,-9.866260529E0,-2.724453993E-2,2.447118163E-1
4.928263335E2,-9.874784470E0,-9.536655247E-2,-1.626640409E-1
4.928763335E2,-1.022483253E1,-7.720437832E-3,1.356582493E-1
4.929263335E2,-9.795965195E0,2.445847169E-2,-1.876428127E-1
4.929763335E2,-8.560380936E0,-3.471445665E-2,1.444317549E-1
4.930263335E2,-8.882846832E0,-5.708175153E-2,-6.885499507E-2
4.930763335E2,-9.051115036E0,1.689019799E-2,-5.564697087E-3
4.931263335E2,-9.416652679E0,7.153604925E-2,-1.196478084E-1
4.931763335E2,-8.647744179E0,-3.338870779E-2,1.713073105E-1
4.932263335E2,-1.126695919E1,-1.553077102E-1,-1.017914787E-1
4.932763335E2,-9.595882416E0,-5.193532631E-2,-7.355831563E-3
4.933263335E2,-9.468814850E0,1.039780527E-1,7.991306484E-2
4.933763335E2,-1.109580135E1,-2.629503421E-2,-8.217775822E-2
4.934263335E2,-1.108114815E1,-8.161860704E-2,-6.767198443E-3
4.934763335E2,-1.011422348E1,-1.429487914E-1,-6.956713647E-2
4.935263335E2,-8.317440033E0,-2.098341472E-2,1.238034964E-1
4.935763335E2,-1.037207031E1,1.128365248E-1,-1.291684806E-1
4.936263335E2,-9.448291779E0,-1.834899932E-2,4.232426733E-2
4.936763335E2,-1.136570740E1,-1.407278180E-1,-1.479523256E-2
4.937263335E2,-1.208027458E1,3.092182614E-2,1.664132625E-2
4.937763335E2,-1.117711067E1,-1.467550825E-2,-5.505144596E-2
4.938263335E2,-9.211208344E0,-6.741593033E-2,5.007239059E-2
4.938763335E2,-8.817418098E0,-5.912465230E-2,2.334603854E-2
4.939263335E2,-9.580732346E0,2.038370445E-2,2.522699162E-2
4.939763335E2,-9.764314651E0,-2.651250921E-2,-1.304164827E-1
4.940263335E2,-9.085027695E0,-5.145884305E-2,1.092086658E-1
4.940763335E2,-9.148767471E0,-6.525861472E-2,-6.673704088E-2
4.941263335E2,-8.788199425E0,-6.756056100E-2,-4.546977207E-2
4.941763335E2,-7.914849281E0,7.109721750E-2,9.481476736E-4
4.942263335E2,-7.961183548E0,-1.742236689E-2,2.754346281E-2
4.942763335E2,-9.532000542E0,-6.713590026E-2,-1.330100298E-1
4.943263335E2,-9.170656204E0,-9.437348694E-2,1.435586363E-1
4.943763335E2,-8.309690475E0,-5.891297013E-2,-3.961814940E-2
4.944263335E2,-1.023345757E1,3.536107391E-2,3.014539555E-2
4.944763335E2,-9.713086128E0,-4.995691776E-2,1.533242408E-3
4.945263335E2,-1.000105572E1,1.431986690E-3,-9.068074077E-2
4.945763335E2,-1.004035282E1,-2.194981277E-2,4.605114833E-2
4.946263335E2,-1.018556023E1,-1.771960966E-2,-9.799809754E-2
4.946763335E2,-1.130257702E1,4.110871814E-3,-6.503485143E-2
4.947263335E2,-1.053605080E1,-8.536496758E-2,5.655914918E-2
4.947763335E2,-1.011514473E1,-4.614391923E-2,-9.080246836E-2
4.948263335E2,-9.860736847E0,-7.031064481E-2,-2.953223884E-5
4.948763335E2,-8.238368988E0,3.697399050E-3,2.093053423E-2
4.949263335E2,-7.620786667E0,6.233140081E-2,4.783234745E-2
4.949763335E2,-1.039548683E1,1.712871715E-2,-9.607408941E-2
4.950263335E2,-9.287469864E0,-2.166568339E-1,1.384009607E-2
4.950763335E2,-9.927461624E0,-2.543775365E-2,3.683695570E-2
4.951263335E2,-9.946109772E0,1.786127836E-1,-3.005757928E-3
4.951763335E2,-1.003418159E1,2.742366120E-2,-1.047587022E-1
4.952263335E2,-1.169588852E1,-1.918430477E-1,5.657233298E-2
4.952763335E2,-1.112341499E1,-1.466396451E-1,-7.695398480E-2
4.953263335E2,-1.018471813E1,1.180224344E-1,-5.661122501E-2
4.953763335E2,-1.106341743E1,7.293731719E-2,1.250550151E-2
4.954263335E2,-1.055800056E1,-9.041422606E-2,-1.564697325E-1
4.954763335E2,-9.899862289E0,-1.550654173E-1,1.449975520E-1
4.955263335E2,-1.121839714E1,-2.501016110E-2,-1.105657220E-1
4.955763335E2,-9.258241653E0,8.802478015E-2,-1.512310095E-2
4.956263335E2,-8.372859955E0,-2.906527556E-2,1.310971193E-2
4.956763335E2,-8.789296150E0,-1.279983371E-1,8.227524161E-2
4.957263335E2,-9.405893326E0,7.205253467E-3,-1.207414120E-1
4.957763335E2,-9.339773178E0,6.389144063E-2,1.403658241E-1
4.958263335E2,-1.094476128E1,-1.529989112E-2,-2.593010068E-1
4.958763335E2,-9.251085281E0,-1.061892584E-1,1.823110878E-1
4.959263335E2,-9.294143677E0,-2.931879833E-2,-1.138820499E-1
4.959763335E2,-1.017041779E1,2.704569884E-2,2.544552088E-2
4.960263335E2,-1.076597977E1,-5.129164457E-2,-9.635078907E-2
4.960763335E2,-1.014704323E1,-1.439839005E-1,4.293829948E-2
4.961263335E2,-1.271186829E1,6.652694196E-3,-1.033821702E-1
4.961763335E2,-9.591736794E0,1.118340790E-1,9.066015482E-4
4.962263335E2,-1.000502396E1,-5.683483556E-2,3.709656745E-2
4.962763335E2,-9.819292068E0,-9.978186339E-2,7.709778845E-2
4.963263335E2,-1.125886726E1,-1.807164960E-2,6.181083620E-3
4.963763335E2,-1.097448349E1,-1.132471487E-2,-3.447552025E-2
4.964263335E2,-1.006905365E1,2.672217600E-2,-1.162329130E-2
4.964763335E2,-9.794422150E0,-6.771485507E-2,-5.100603029E-2
4.965263335E2,-9.990642548E0,-7.193183154E-2,3.719699383E-2
4.965763335E2,-9.786657333E0,1.583205909E-2,-3.804839030E-2
4.966263335E2,-9.675123215E0,-5.205928348E-3,-2.114030346E-2
4.966763335E2,-9.618301392E0,-5.856763199E-2,1.154363081E-1
4.967263335E2,-9.903372765E0,-3.217603266E-2,-1.190008074E-1
4.967763335E2,-9.960681915E0,5.101516470E-2,3.069176972E-1
4.968263335E2,-9.551843643E0,-8.677563071E-2,-3.391398191E-1
4.968763335E2,-9.186250687E0,-4.578005522E-2,3.510068655E-1
4.969263335E2,-9.588897705E0,-1.961060800E-2,-2.775743306E-1
4.969763335E2,-9.114563942E0,1.427127607E-2,1.270023584E-1
4.970263335E2,-8.781581879E0,-3.465452790E-2,4.932507128E-2
4.970763335E2,-9.031602859E0,-8.434590697E-2,-1.027714536E-1
4.971263335E2,-9.005148888E0,1.170156524E-3,7.205793262E-2
4.971763335E2,-8.819807053E0,-4.317830317E-3,-8.240979910E-2
4.972263335E2,-8.722202301E0,-5.529556051E-2,1.433947831E-1
4.972763335E2,-9.412291527E0,-1.125081629E-1,-4.136655107E-2
4.973263335E2,-9.378520966E0,3.827581182E-2,4.306448251E-2
4.973763335E2,-1.025185204E1,7.668064535E-2,-9.201009572E-2
4.974263335E2,-9.547725677E0,-1.205159873E-1,7.166883908E-3
4.974763335E2,-1.070441055E1,-1.113232225E-1,7.490415126E-3
4.975263335E2,-9.949939728E0,-2.380786091E-2,-8.482826501E-2
4.975763335E2,-9.259792328E0,4.930156097E-2,4.875716195E-2
4.976263335E2,-1.048447609E1,-1.822206005E-2,-5.167054385E-2
4.976763335E2,-9.956532478E0,-8.827225864E-2,-5.790926144E-2
4.977263335E2,-1.004177570E1,-4.866081476E-2,1.643388420E-1
4.977763335E2,-1.151796436E1,9.898009896E-2,-2.549823523E-1
4.978263335E2,-1.196232986E1,-2.126358449E-4,9.859633446E-2
4.978763335E2,-1.046990871E1,-9.895285964E-2,-1.097316369E-1
4.979263335E2,-9.879669189E0,-1.250613108E-2,1.702104658E-1
4.979763335E2,-9.668020248E0,-7.608834188E-3,-2.601727247E-1
4.980263335E2,-9.127774239E0,-2.052819543E-2,7.572814077E-2
4.980763335E2,-9.593275070E0,9.721555747E-3,5.646683276E-2
4.981263335E2,-1.049010658E1,-6.823204458E-2,-2.641502023E-1
4.981763335E2,-9.987611771E0,5.504067615E-2,1.837934256E-1
4.982263335E2,-8.747057915E0,-2.342668548E-2,-1.874883026E-1
4.982763335E2,-8.803225517E0,-7.804342359E-2,1.305046082E-1
4.983263335E2,-9.645589828E0,3.463192377E-3,-6.926000118E-2
4.983763335E2,-9.459637642E0,-2.866375726E-4,2.605719864E-2
4.984263335E2,-8.954051971E0,4.086268693E-2,-7.110735029E-2
4.984763335E2,-9.027156830E0,-6.031170487E-2,3.403983638E-2
4.985263335E2,-9.066183090E0,-1.269364059E-1,3.267074004E-2
4.985763335E2,-9.253677368E0,6.483610719E-2,-9.513929486E-2
4.986263335E2,-8.979391098E0,2.759926580E-2,5.031279474E-2
4.986763335E2,-1.025350380E1,-1.571174115E-1,-1.309534311E-1
4.987263335E2,-1.040207863E1,-9.320914745E-2,8.056841791E-2
4.987763335E2,-9.261154175E0,5.412591621E-2,-1.142849773E-2
4.988263335E2,-9.422536850E0,4.170630872E-2,1.316037774E-2
4.988763335E2,-1.018997192E1,-3.908021748E-2,-5.620610714E-2
4.989263335E2,-1.165076637E1,-7.732801139E-2,2.452713903E-3
4.989763335E2,-1.068230629E1,-1.250074711E-2,-1.284788251E-1
4.990263335E2,-1.094757080E1,6.453798711E-2,-2.133035660E-2
4.990763335E2,-9.167771339E0,-4.016405717E-2,2.624524198E-2
4.991263335E2,-1.025879192E1,-1.297922283E-1,-2.041503787E-1
4.991763335E2,-9.568150520E0,-9.419023991E-4,1.853908449E-1
4.992263335E2,-1.017158604E1,4.615373909E-2,-2.773822844E-1
4.992763335E2,-9.513284683E0,-4.647239298E-2,1.500556767E-1
4.993263335E2,-8.880779266E0,-5.776080489E-2,7.347739488E-2
4.993763335E2,-8.325117111E0,1.479380764E-2,-8.125918359E-2
4.994263335E2,-8.588325500E0,-3.856602311E-2,1.493951678E-1
4.994763335E2,-8.954618454E0,-2.211812884E-2,-1.600505412E-2
4.995263335E2,-9.540992737E0,-2.431132831E-2,-1.554767638E-1
4.995763335E2,-9.755950928E0,-7.983033359E-2,2.194238901E-1
4.996263335E2,-9.482549667E0,2.267627604E-2,-2.153333127E-1
4.996763335E2,-8.755044937E0,7.216273248E-2,1.143812165E-1
4.997263335E2,-8.349456787E0,-1.028868407E-1,1.083389856E-2
4.997763335E2,-8.921316147E0,-1.218766272E-1,-2.086114138E-2
4.998263335E2,-1.021340561E1,-3.187516704E-2,-9.007006884E-5
4.998763335E2,-9.620586395E0,7.072111964E-2,2.670114301E-2
4.999263335E2,-1.221218300E1,5.305491388E-2,-4.191418737E-2
4.999763335E2,-1.214810371E1,-1.926944256E-1,-2.363262139E-2
5.000263335E2,-1.047539139E1,-5.120139569E-3,4.911816865E-2
5.000763335E2,-9.538162231E0,-5.721429363E-3,-8.903627843E-2
5.001263335E2,-8.842800140E0,-1.108390987E-1,1.358257532E-1
5.001763335E2,-8.559617043E0,-2.202866971E-2,-7.770875841E-2
5.002263335E2,-8.210731506E0,5.959221162E-3,-2.431462333E-2
5.002763335E2,-9.609869003E0,5.736993253E-2,5.251237378E-2
5.003263335E2,-1.048238850E1,-1.340454519E-1,-1.163208857E-1
5.003763335E2,-1.207187080E1,-1.873124540E-1,3.029699251E-2
5.004263335E2,-1.145511436E1,2.706430107E-2,-5.584698915E-2
5.004763335E2,-9.169504166E0,2.226285934E-1,4.106937349E-2
5.005263335E2,-7.601291180E0,-9.009923041E-2,1.994838752E-2
5.005763335E2,-1.039487267E1,-2.272035778E-1,-2.937330306E-2
5.006263335E2,-8.131198883E0,-5.243581533E-2,-7.128033042E-2
5.006763335E2,-1.064861679E1,4.787966609E-2,1.606355011E-1
5.007263335E2,-1.123166466E1,2.810982056E-2,-2.931648493E-1
5.007763335E2,-1.129824638E1,-1.145538762E-1,7.790228724E-2
5.008263335E2,-9.045130730E0,-1.007719785E-1,-1.215916350E-1
5.008763335E2,-9.867965698E0,1.334231906E-2,1.233191937E-1
5.009263335E2,-8.682301521E0,5.412762985E-3,-9.056957066E-2
5.009763335E2,-9.412235260E0,9.278988838E-2,2.305225134E-1
5.010263335E2,-9.746611595E0,-4.167743027E-3,-2.025220394E-1
5.010763335E2,-9.042879105E0,-1.311701983E-1,9.619347006E-2
5.011263335E2,-9.690561295E0,-3.309465200E-2,1.187507287E-1
5.011763335E2,-9.808107376E0,-2.701073885E-3,-1.940721273E-1
5.012263335E2,-1.253960705E1,7.574687153E-2,1.760486886E-2
5.012763335E2,-7.865581512E0,-1.720947959E-2,3.358933702E-2
5.013263335E2,-9.243381500E0,-1.513060778E-1,-5.658896640E-3
5.013763335E2,-1.106837273E1,-5.806295201E-2,-1.228396073E-1
5.014263335E2,-1.275845337E1,5.649368465E-2,2.917890623E-2
5.014763335E2,-1.156312370E1,-4.677051306E-2,-2.446464747E-1
5.015263335E2,-9.467231750E0,-2.412509546E-2,2.194290459E-1
5.015763335E2,-9.062591553E0,-7.039694488E-2,-1.866564751E-1
5.016263335E2,-7.776470184E0,1.121096686E-2,3.700318560E-2
5.016763335E2,-8.344062805E0,4.874632135E-2,1.235301569E-1
5.017263335E2,-9.887170792E0,-1.700114757E-1,-2.535052896E-1
5.017763335E2,-9.819570541E0,-4.627311975E-2,2.551047802E-1
5.018263335E2,-8.924236298E0,5.037013441E-2,-6.012236327E-2
5.018763335E2,-9.271633148E0,-6.872925907E-3,-4.957679287E-2
5.019263335E2,-9.573110580E0,-6.677664816E-2,1.705450192E-2
5.019763335E2,-9.293369293E0,-7.445836067E-2,1.317283139E-2
5.020263335E2,-1.159299278E1,-1.417248324E-2,3.782112524E-2
5.020763335E2,-1.126546669E1,-7.379137911E-3,-1.656540930E-1
5.021263335E2,-8.584188461E0,-2.757604234E-3,1.499783844E-1
5.021763335E2,-8.890490532E0,-6.868986040E-2,-1.171133518E-1
5.022263335E2,-1.084305382E1,5.252378434E-2,-4.061559681E-3
5.022763335E2,-1.093677139E1,-3.404834867E-2,-1.083027869E-1
5.023263335E2,-1.153672600E1,-7.907247543E-2,3.309688345E-2
5.023763335E2,-1.171800518E1,-9.669934213E-2,-6.778398901E-2
5.024263335E2,-1.111298275E1,-6.810817868E-2,4.292295128E-2
5.024763335E2,-9.127479553E0,1.129677519E-2,-5.585636571E-2
5.025263335E2,-7.028247833E0,7.524191588E-2,2.524886131E-1
5.025763335E2,-9.536014557E0,-9.552473575E-2,-1.285872161E-1
5.026263335E2,-1.048543739E1,-6.525713205E-2,-5.404164270E-2
5.026763335E2,-1.013092995E1,2.479384094E-2,1.332156062E-1
5.027263335E2,-8.693574905E0,3.245120496E-2,-1.487781107E-2
5.027763335E2,-8.713438034E0,-4.866431653E-2,4.220637679E-2
5.028263335E2,-8.801123619E0,-1.535286009E-1,-1.206253842E-1
5.028763335E2,-7.865466118E0,-6.329636276E-2,1.459937394E-1
5.029263335E2,-9.101307869E0,4.795256630E-2,9.120771661E-3
5.029763335E2,-1.057557678E1,3.275138512E-2,-1.020646840E-1
5.030263335E2,-1.204832935E1,-1.335255653E-1,4.668315127E-2
5.030763335E2,-1.164310074E1,-4.755430296E-2,-8.594708145E-2
5.031263335E2,-9.743803024E0,8.538001776E-2,5.669622123E-2
5.031763335E2,-8.185595512E0,-4.902644455E-2,-5.850810558E-2
5.032263335E2,-9.627071381E0,-6.836107373E-2,1.217976063E-1
5.032763335E2,-1.044004536E1,-7.576312870E-2,-1.774171293E-1
5.033263335E2,-1.068147850E1,-5.932404473E-2,1.082605869E-1
5.033763335E2,-1.225052261E1,3.919436783E-2,-1.124507785E-1
5.034263335E2,-1.133058167E1,3.199719638E-2,-8.992819488E-2
5.034763335E2,-9.729695320E0,-1.415551454E-1,7.574468851E-2
5.035263335E2,-9.331387520E0,-5.171306059E-2,-1.024179608E-1
5.035763335E2,-9.012145042E0,7.822982967E-2,2.087806314E-1
5.036263335E2,-9.500784874E0,-5.239966512E-2,-6.834176183E-2
5.036763335E2,-9.973382950E0,-6.857840717E-2,8.631684631E-2
5.037263335E2,-1.113568115E1,-7.960109413E-2,-1.736575961E-1
5.037763335E2,-9.750995636E0,3.163570166E-2,-3.567047417E-3
5.038263335E2,-8.272344589E0,-1.950687543E-2,7.164063863E-3
5.038763335E2,-8.260337830E0,-1.200531423E-1,-5.545991659E-2
5.039263335E2,-9.424320221E0,-6.783500314E-2,5.041402951E-2
5.039763335E2,-8.922626495E0,6.735559553E-2,-7.876244187E-2
5.040263335E2,-9.234968185E0,9.974725544E-4,1.669281423E-1
5.040763335E2,-1.021148109E1,-8.236004412E-2,-7.502834499E-2
5.041263335E2,-1.058518887E1,5.192655139E-3,9.980095923E-2
5.041763335E2,-1.064204407E1,5.381621420E-2,-8.269045502E-2
5.042263335E2,-1.064164639E1,-1.052365005E-1,-8.710359782E-2
5.042763335E2,-9.596218109E0,-1.002896279E-1,8.966892958E-2
5.043263335E2,-8.100884438E0,-2.564528957E-2,-7.268082350E-2
5.043763335E2,-1.021292496E1,6.165980920E-2,-1.526705734E-2
5.044263335E2,-9.910045624E0,-4.352125898E-2,-3.841806203E-3
5.044763335E2,-9.367375374E0,-4.518589750E-2,-8.866681159E-2
5.045263335E2,-9.856302261E0,-6.064906716E-2,1.542625725E-1
5.045763335E2,-1.022666550E1,-4.285723716E-2,-1.846289784E-1
5.046263335E2,-9.904964447E0,-2.108496614E-3,1.420348287E-1
5.046763335E2,-1.175608826E1,1.163156703E-2,-1.706992686E-1
5.047263335E2,-1.334141541E1,-7.723809779E-2,-1.078314036E-1
5.047763335E2,-1.065643215E1,-1.171760261E-3,1.030599512E-2
5.048263335E2,-8.221044540E0,8.062182926E-3,-6.144618616E-2
5.048763335E2,-8.281937599E0,-5.038519204E-2,7.109260559E-2
5.049263335E2,-9.993545532E0,-1.018348932E-1,-4.060312361E-2
5.049763335E2,-1.077883625E1,-4.650437832E-2,-7.037219405E-2
5.050263335E2,-9.852048874E0,8.366915584E-2,2.789285965E-3
5.050763335E2,-9.167259216E0,3.525520116E-2,-1.179309487E-1
5.051263335E2,-8.633417130E0,-8.011099696E-2,1.342845261E-1
5.051763335E2,-8.663716316E0,-1.528042257E-1,-2.024325356E-2
5.052263335E2,-9.548997879E0,7.311423775E-3,-1.061765701E-1
5.052763335E2,-9.759252548E0,1.280632019E-1,1.053691655E-1
5.053263335E2,-9.258335114E0,-3.467845172E-2,-1.202466339E-1
5.053763335E2,-8.768496513E0,-2.221457958E-1,1.103067249E-1
5.054263335E2,-9.004864693E0,-4.160825163E-2,-2.430769429E-2
5.054763335E2,-8.803436279E0,1.210314035E-1,2.625029534E-3
5.055263335E2,-9.232529640E0,4.357637092E-2,3.728072345E-2
5.055763335E2,-1.174580765E1,-1.890770793E-1,-2.023420483E-2
5.056263335E2,-9.711158752E0,-1.739733815E-1,-9.476020932E-2
5.056763335E2,-7.137322426E0,9.388876706E-2,4.156166688E-2
5.057263335E2,-9.431934357E0,6.589967012E-2,7.925878465E-2
5.057763335E2,-1.090654945E1,-1.202362478E-1,-8.508620411E-2
5.058263335E2,-1.044170761E1,-5.974883959E-2,5.711567774E-2
5.058763335E2,-8.289017677E0,1.409644634E-2,-8.728098869E-2
5.059263335E2,-1.060660744E1,3.900744021E-2,-6.777503341E-2
5.059763335E2,-6.994988918E0,-9.079495072E-2,9.310372919E-2
5.060263335E2,-9.276193619E0,-1.420279890E-1,1.084795445E-1
5.060763335E2,-1.347163010E1,2.021657303E-2,-1.122252941E-1
5.061263335E2,-1.311703300E1,1.420177519E-1,-1.800685525E-1
5.061763335E2,-1.035184288E1,-3.061156720E-3,1.719540805E-1
5.062263335E2,-8.207426071E0,-1.410038918E-1,-1.052274406E-1
5.062763335E2,-7.575565338E0,-8.527734876E-2,1.301886886E-1
5.063263335E2,-8.635251999E0,1.073443517E-2,7.279887795E-4
5.063763335E2,-1.055455112E1,1.104077399E-1,-9.577351809E-2
5.064263335E2,-1.056056213E1,-1.048991457E-1,4.376714304E-2
5.064763335E2,-9.515695572E0,-1.446083486E-1,1.168116927E-2
5.065263335E2,-8.869004250E0,6.846631877E-3,-3.156644106E-2
5.065763335E2,-6.970808983E0,8.041350543E-2,2.087296247E-1
5.066263335E2,-1.061171532E1,-6.893108040E-2,-1.468827724E-1
5.066763335E2,-9.415552139E0,-2.590874955E-2,-1.464079879E-2
5.067263335E2,-7.689399242E0,-4.329383746E-2,4.651287943E-2
5.067763335E2,-1.234326553E1,1.090840623E-2,1.979209483E-4
5.068263335E2,-1.114455700E1,-7.299406826E-2,-1.538168788E-1
5.068763335E2,-1.237275124E1,-4.293470457E-2,1.206163689E-1
5.069263335E2,-1.160676193E1,-5.815007910E-2,-2.273984402E-1
5.069763335E2,-8.653707504E0,-6.951825321E-2,1.539307386E-1
5.070263335E2,-8.591598511E0,4.202925414E-2,-1.582579687E-3
5.070763335E2,-1.011230469E1,3.457318246E-2,-4.017514735E-2
5.071263335E2,-9.913228989E0,-1.385473311E-1,-7.864117622E-2
5.071763335E2,-9.361313820E0,-5.961630493E-2,7.969050109E-2
5.072263335E2,-8.350449562E0,6.600603461E-2,1.051408798E-2
5.072763335E2,-9.422754288E0,-4.919362068E-2,4.668552428E-2
5.073263335E2,-1.022009850E1,-9.996599704E-2,-1.886419207E-2
5.073763335E2,-9.045907974E0,-5.415819958E-2,-8.296906948E-3
5.074263335E2,-8.772647858E0,1.022479385E-1,9.555114806E-2
5.074763335E2,-1.160569954E1,-3.322298825E-2,-1.006857529E-1
5.075263335E2,-9.046569824E0,-6.834174693E-2,3.204257041E-2
5.075763335E2,-9.917482376E0,2.932585031E-2,8.935632557E-2
5.076263335E2,-1.078836823E1,1.407074369E-2,-1.669742912E-1
5.076763335E2,-9.529691696E0,-4.365612566E-2,4.557982087E-2
5.077263335E2,-8.175032616E0,-5.805536732E-2,-3.351094946E-2
5.077763335E2,-1.148613071E1,6.071075797E-2,-9.021975100E-3
5.078263335E2,-1.203879642E1,-4.739704728E-2,-4.200439900E-2
5.078763335E2,-1.160060120E1,-4.375273362E-2,-1.553003490E-1
5.079263335E2,-9.449919701E0,5.999985617E-3,9.173858166E-2
5.079763335E2,-8.561281204E0,4.607016221E-3,-1.076082885E-1
5.080263335E2,-7.396663666E0,-8.468875289E-2,1.038543433E-1
5.080763335E2,-8.042484283E0,-7.101443410E-2,1.426090896E-1
5.081263335E2,-1.023920441E1,-5.523917079E-2,-1.504491568E-1
5.081763335E2,-1.140301132E1,1.265361309E-1,2.894517034E-3
5.082263335E2,-9.749872208E0,2.381822467E-2,-2.115958557E-2
5.082763335E2,-8.823482513E0,-1.284784526E-1,7.412163913E-2
5.083263335E2,-7.410539627E0,-1.173758060E-1,-6.237430871E-2
5.083763335E2,-9.409953117E0,2.481666952E-2,6.899444014E-2
5.084263335E2,-1.057238960E1,1.053835303E-1,-9.218776226E-2
5.084763335E2,-1.039174747E1,-8.342286199E-2,4.375799745E-2
5.085263335E2,-1.112149048E1,-1.870293021E-1,-6.170537323E-3
5.085763335E2,-1.180646706E1,5.812002346E-2,-1.375085711E-1
5.086263335E2,-1.146400833E1,5.651222542E-2,1.704146415E-1
5.086763335E2,-1.083771324E1,-1.088840812E-1,-1.191282347E-1
5.087263335E2,-9.750644684E0,-9.076977149E-3,7.379133254E-2
5.087763335E2,-8.846180916E0,-6.616424769E-3,-1.107630283E-1
5.088263335E2,-8.367702484E0,-3.745926172E-2,1.261362284E-1
5.088763335E2,-1.001865005E1,-7.524214685E-2,-3.477567434E-2
5.089263335E2,-1.097612858E1,-2.039901167E-2,-4.202495515E-2
5.089763335E2,-1.006755257E1,7.213202864E-2,-8.903785050E-2
5.090263335E2,-7.775701523E0,-6.193465739E-2,1.755425632E-1
5.090763335E2,-7.944236755E0,1.379290223E-2,1.943622157E-2
5.091263335E2,-7.750464439E0,-2.215559594E-2,-1.304253563E-2
5.091763335E2,-1.049074173E1,-4.437886178E-2,1.280614436E-1
5.092263335E2,-9.389864922E0,-4.187545925E-2,-2.145474553E-1
5.092763335E2,-9.043237686E0,-1.456815004E-2,7.293604314E-2
5.093263335E2,-9.886852264E0,-7.955022156E-2,-1.444493607E-2
5.093763335E2,-1.150477982E1,9.678302333E-3,-1.408884972E-1
5.094263335E2,-9.910346985E0,1.401332468E-1,5.414370075E-2
5.094763335E2,-9.620561600E0,-8.819571137E-2,-4.895960540E-2
5.095263335E2,-1.071323681E1,-1.284664571E-1,3.159038723E-2
5.095763335E2,-1.000018311E1,9.529173374E-2,-2.301986217E-1
5.096263335E2,-1.032372665E1,-4.945360869E-2,2.151109725E-1
5.096763335E2,-1.179451752E1,-7.788861543E-2,-2.345300466E-1
5.097263335E2,-1.148972511E1,-5.756238848E-2,7.701165974E-2
5.097763335E2,-8.162386894E0,4.394363239E-2,-2.497188747E-3
5.098263335E2,-7.727572441E0,-2.043891139E-2,6.906167418E-2
5.098763335E2,-9.794645309E0,-1.385962069E-1,-8.092322201E-2
5.099263335E2,-8.094685555E0,-6.574440747E-2,2.568229288E-2
5.099763335E2,-9.039819717E0,6.083419174E-2,4.287416860E-2
5.100263335E2,-1.127425575E1,4.035477713E-2,-1.060651168E-1
5.100763335E2,-9.770956039E0,-3.146846592E-2,1.576289833E-1
5.101263335E2,-9.076091766E0,-1.287151873E-1,-9.497706592E-2
5.101763335E2,-9.606647491E0,-3.216665238E-2,-4.440121353E-2
5.102263335E2,-1.032639599E1,2.492733300E-2,1.155569702E-1
5.102763335E2,-9.279491425E0,-1.100344583E-2,-8.093757927E-2
5.103263335E2,-9.242897034E0,-8.518563583E-3,3.571574390E-2
5.103763335E2,-1.101792049E1,1.096846908E-2,-8.216606081E-2
5.104263335E2,-1.298125839E1,-4.561389610E-2,-1.052321494E-1
5.104763335E2,-1.048988152E1,4.792871326E-2,6.023341417E-2
5.105263335E2,-9.351974487E0,-7.051192969E-2,-5.786363408E-2
5.105763335E2,-9.694307327E0,-8.003512025E-2,1.113870665E-1
5.106263335E2,-1.004521751E1,-2.047122456E-2,-1.503320187E-1
5.106763335E2,-8.772001266E0,5.107953772E-2,2.036138773E-1
5.107263335E2,-9.429798126E0,-9.899664670E-3,-2.273185551E-2
5.107763335E2,-1.043867493E1,-1.275693029E-1,-9.644454718E-2
5.108263335E2,-9.089470863E0,-3.060611337E-2,4.931292683E-2
5.108763335E2,-7.955953598E0,6.384746730E-2,-1.596551947E-2
5.109263335E2,-9.096555710E0,-7.309373468E-4,5.550166592E-2
5.109763335E2,-9.173481941E0,-1.617726237E-1,1.159389410E-2
5.110263335E2,-8.019582748E0,-5.425043404E-2,3.336845711E-2
5.110763335E2,-8.672906876E0,4.263925832E-3,7.669968158E-2
5.111263335E2,-9.813768387E0,-2.139973640E-2,-1.062453538E-2
5.111763335E2,-1.201126575E1,-3.497723490E-2,-6.965045631E-2
5.112263335E2,-1.247653389E1,1.317933202E-2,-7.793726027E-2
